TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,Comentarios
9/4/2015 0:00,604,0,1.722,26.32,100,28.99,24.04,33.71,9/4/2015 12:45,100,9/4/2015 0:16,31.03,9/4/2015 14:21,2.117,9/4/2015 11:46,22.35,9/4/2015 6:24,61.85,9/4/2015 12:07,27.33,9/4/2015 6:59,0,9/4/2015 0:01,72.24,0.6200463,259.1,22383.88,763.1,3.339,1.197,142.7,516.6,0.231,139.9,36.5,0.372,0.021,0.02,0.042,0.092,0.023,0.007,0.011,0.015,12.21,Desconectado el Pan 
9/5/2015 0:00,605,7,1.722,26.58,100,29.01,23.81,32.67,9/5/2015 13:07,100,9/5/2015 0:00,31.13,9/5/2015 14:20,3.955,9/5/2015 12:43,23.17,9/5/2015 5:55,61.03,9/5/2015 13:46,27.44,9/5/2015 7:34,0,9/5/2015 0:00,101.4,0.8701327,372,32136.46,763.1,3.195,1.163,167.1,611.5,0.389,111.2,50.23,0.582,0.091,0.074,0.055,0.08,0.031,0.009,0.021,0.029,12.21,Desconectado el Pan 
9/6/2015 0:00,606,1.6,1.721,26.84,99.4,29.28,23.41,33.23,9/6/2015 11:45,100,9/6/2015 0:00,31.65,9/6/2015 13:35,2.757,9/6/2015 11:07,23.29,9/6/2015 23:18,56.26,9/6/2015 10:56,27.49,9/6/2015 7:01,0,9/6/2015 0:00,97.7,0.8386515,314.8,27195.57,763.8,3.312,1.411,163.3,553.1,0.314,145.6,39.67,0.445,0.026,0.032,0.051,0.124,0.039,0.016,0.014,0.013,12.2,Desconectado el Pan 
9/7/2015 0:00,607,26.8,1.723,26.68,100,29.11,24.48,32.9,9/7/2015 14:02,100,9/7/2015 0:37,31.68,9/7/2015 14:04,3.236,9/7/2015 11:37,22.84,9/7/2015 2:44,59.87,9/7/2015 13:53,27.27,9/7/2015 6:09,0,9/7/2015 0:00,102.1,0.876676,374.4,32337.44,763.9,3.312,1.446,171.5,624.7,0.399,146.8,47.11,0.507,0.038,0.032,0.069,0.14,0.047,0.024,0.029,0.02,12.2,Desconectado el Pan 
9/8/2015 0:00,608,0.3,1.722,26.34,100,28.87,23.61,31.95,9/8/2015 14:11,100,9/8/2015 0:00,30.56,9/8/2015 14:36,3.555,9/8/2015 13:48,22.93,9/8/2015 6:04,63.9,9/8/2015 14:17,27.37,9/8/2015 6:59,0,9/8/2015 0:00,71.92,0.6173056,190.9,16489.17,762.9,2.833,1.054,130.7,365.4,0.342,174.1,54.23,0.484,0.029,0.023,0.031,0.094,0.065,0.027,0.04,0.034,12.2,Desconectado el Pan 
9/9/2015 0:00,609,4.5,1.724,26.94,98.4,29.2,25.95,33.15,9/9/2015 12:32,100,9/9/2015 0:00,31.4,9/9/2015 14:10,3.236,9/9/2015 14:05,22.47,9/9/2015 6:42,57.17,9/9/2015 12:32,27.14,9/9/2015 7:27,0,9/9/2015 0:00,107.4,0.9216918,378.1,32657.5,762.5,3.261,1.475,175.6,625.1,0.38,148.5,48.92,0.487,0.034,0.039,0.055,0.128,0.053,0.02,0.028,0.023,12.22,Desconectado el Pan 
9/10/2015 0:00,610,2.6,1.723,27.97,98.7,30.02,25.49,33.78,9/10/2015 13:09,100,9/10/2015 0:35,32.37,9/10/2015 14:21,3.555,9/10/2015 14:43,24.51,9/10/2015 5:51,52.58,9/10/2015 13:11,28.17,9/10/2015 7:39,0,9/10/2015 0:00,109.2,0.9371259,372.1,32145.69,763.4,3.035,1.436,173.6,622.5,0.401,154.8,51.15,0.464,0.033,0.028,0.052,0.14,0.061,0.025,0.04,0.022,12.21,Desconectado el Pan 
9/11/2015 0:00,611,0.1,1.725,27.31,88,29.63,25.64,32.52,9/11/2015 11:17,100,9/11/2015 3:03,31.02,9/11/2015 13:05,4.195,9/11/2015 12:15,24.23,9/11/2015 4:29,69.5,9/11/2015 11:18,28.36,9/11/2015 7:39,0,9/11/2015 0:00,71.29,0.6118996,236.2,20400.51,763.4,2.334,0.908,126.6,444,0.5,174.5,65.47,0.524,0.047,0.025,0.049,0.14,0.077,0.041,0.069,0.053,12.21,Desconectado el Pan 
9/12/2015 0:00,612,5.9,1.724,26.16,94.6,28.73,25.64,29.65,9/12/2015 12:21,100,9/12/2015 6:32,29.68,9/12/2015 15:34,3.316,9/12/2015 5:26,21.93,9/12/2015 7:02,81.6,9/12/2015 14:32,27.76,9/12/2015 7:39,0,9/12/2015 0:02,34.78,0.2985119,47.82,4130.497,763.6,1.629,0.534,49,71.74,0.329,150.5,51.31,0.402,0.031,0.03,0.055,0.107,0.046,0.019,0.026,0.014,12.21,Desconectado el Pan 
9/13/2015 0:00,613,0,1.724,28,93.9,29.33,25.76,32.64,9/13/2015 13:15,97,9/13/2015 6:43,31.29,9/13/2015 14:25,3.156,9/13/2015 16:06,25.29,9/13/2015 6:45,62.23,9/13/2015 12:46,27.89,9/13/2015 6:48,0,9/13/2015 0:00,100.3,0.8605829,210.7,18199.61,764.2,2.336,1.166,158.5,464.5,0.462,135.4,54.08,0.525,0.044,0.064,0.076,0.141,0.055,0.03,0.03,0.022,12.22,Desconectado el Pan 
9/14/2015 0:00,614,0.1,1.723,27.36,97.5,29.54,25.07,32.88,9/14/2015 11:14,100,9/14/2015 5:13,31.46,9/14/2015 12:32,3.076,9/14/2015 11:58,23.57,9/14/2015 6:14,60.26,9/14/2015 10:49,27.89,9/14/2015 7:35,0,9/14/2015 0:00,91,0.7815068,266.9,23054.77,764.2,2.868,1.22,149.8,508.1,0.41,150.9,55.11,0.496,0.04,0.031,0.051,0.12,0.061,0.032,0.038,0.035,12.21,Desconectado el Pan 
9/15/2015 0:00,615,13.8,1.722,26.4,100,29.04,24.95,31.24,9/15/2015 13:36,100,9/15/2015 2:08,30.28,9/15/2015 14:43,4.834,9/15/2015 13:53,24.52,9/15/2015 3:16,73.87,9/15/2015 13:34,28.08,9/15/2015 7:16,0,9/15/2015 0:00,53.79,0.461676,138,11920.98,763.3,1.82,0.689,100.5,328.7,0.461,142.3,53.1,0.48,0.041,0.048,0.079,0.158,0.059,0.024,0.03,0.021,12.2,Desconectado el Pan 
9/16/2015 0:00,616,5.8,1.723,26.09,100,28.69,25.28,31.58,9/16/2015 10:11,100,9/16/2015 0:00,29.62,9/16/2015 11:32,3.955,9/16/2015 5:30,23.46,9/16/2015 6:25,71.83,9/16/2015 10:13,27.59,9/16/2015 7:47,0,9/16/2015 0:00,44.93,0.3856146,78.04,6741.26,762.2,1.773,0.676,77.44,222.1,0.287,152.5,46.9,0.396,0.029,0.026,0.042,0.096,0.04,0.017,0.025,0.012,12.21,Desconectado el Pan 
9/17/2015 0:00,617,3.2,1.722,26.8,100,29.24,24.01,33.38,9/17/2015 13:11,100,9/17/2015 0:00,31.4,9/17/2015 13:21,1.958,9/17/2015 11:36,23.93,9/17/2015 23:55,58.27,9/17/2015 12:02,27.76,9/17/2015 7:27,0,9/17/2015 0:00,77.34,0.6638439,136.4,11779.1,761.3,2.658,1.179,136.6,353.9,0.212,161.3,36.49,0.345,0.012,0.013,0.031,0.075,0.044,0.009,0.017,0.011,12.2,Desconectado el Pan 
9/18/2015 0:00,618,0,1.721,26.18,100,28.89,23.29,32.58,9/18/2015 13:43,100,9/18/2015 0:00,30.75,9/18/2015 14:24,3.635,9/18/2015 11:33,22.92,9/18/2015 5:35,63.14,9/18/2015 14:20,27.45,9/18/2015 7:08,0,9/18/2015 0:00,71.66,0.6151254,257.3,22228.56,761.3,3.006,1.031,133.8,475.5,0.252,154.2,46.96,0.377,0.022,0.007,0.04,0.089,0.031,0.014,0.024,0.026,12.2,Desconectado el Pan 
9/19/2015 0:00,619,0,1.721,26.22,100,28.8,23.5,33.44,9/19/2015 12:11,100,9/19/2015 0:00,30.92,9/19/2015 14:01,2.038,9/19/2015 13:40,22.13,9/19/2015 5:53,57.55,9/19/2015 12:20,27.09,9/19/2015 6:48,0,9/19/2015 0:00,82,0.7041998,255.5,22068.57,761.7,3.501,1.276,149.3,492.8,0.241,144.7,40.4,0.374,0.024,0.024,0.038,0.09,0.026,0.015,0.016,0.008,12.19,Desconectado el Pan 
9/20/2015 0:00,620,7.8,1.722,25.97,100,28.5,23.78,33.44,9/20/2015 10:40,100,9/20/2015 0:00,30.13,9/20/2015 13:42,2.357,9/20/2015 12:57,22.41,9/20/2015 6:15,61.2,9/20/2015 10:41,27.11,9/20/2015 7:05,0,9/20/2015 0:00,60.21,0.5167902,212,18312.98,761.6,3.155,0.99,120.9,412,0.206,146.1,37.71,0.354,0.02,0.022,0.029,0.073,0.029,0.01,0.011,0.011,12.19,Desconectado el Pan 
9/21/2015 0:00,621,5,1.72,25.05,100,28.14,22.9,31.36,9/21/2015 9:46,100,9/21/2015 0:00,29.86,9/21/2015 12:56,2.677,9/21/2015 15:42,22.68,9/21/2015 5:58,70.95,9/21/2015 11:25,26.96,9/21/2015 7:15,0,9/21/2015 0:00,54.5,0.4677668,129.1,11150.32,761.1,2.527,0.893,102,263.8,0.148,135.8,32.94,0.31,0.019,0.022,0.021,0.05,0.016,0.006,0.007,0.006,12.2,Desconectado el Pan 
9/22/2015 0:00,622,2.9,1.72,25.31,100,27.93,23.87,31.87,9/22/2015 11:14,100,9/22/2015 0:00,29.33,9/22/2015 11:48,2.757,9/22/2015 10:57,22.24,9/22/2015 5:07,69.05,9/22/2015 11:14,26.67,9/22/2015 7:30,0,9/22/2015 0:00,50.4,0.4325683,185,15976.9,761.3,2.39,0.879,99.6,352.7,0.129,155.1,28.22,0.285,0.008,0.007,0.018,0.055,0.018,0.009,0.009,0.005,12.2,Desconectado el Pan 
9/23/2015 0:00,623,26.1,1.72,25.26,100,NAN,22.9,32.64,9/23/2015 11:37,100,9/23/2015 0:00,NAN,9/24/2015 0:00,1.798,9/23/2015 11:49,22.93,9/23/2015 23:21,65.74,9/23/2015 11:16,NAN,9/24/2015 0:00,0,9/23/2015 0:00,58.72,0.5040237,206.4,17828.88,760.8,2.666,NAN,120.6,430.2,0.063,111,24,0.218,0.011,0.008,0.009,0.021,0.003,0.001,0.004,0.006,12.17,Desconectado el Pan 
9/24/2015 0:00,624,0.2,1.722,26.18,100,NAN,23.67,32.54,9/24/2015 14:42,100,9/24/2015 0:00,NAN,9/25/2015 0:00,2.357,9/24/2015 14:51,22.51,9/24/2015 5:33,67.41,9/24/2015 11:08,NAN,9/25/2015 0:00,0,9/24/2015 0:00,82.2,0.7052151,285.6,24673.4,761.9,3.182,NAN,146.8,509.1,0.162,141.2,29.15,0.308,0.013,0.014,0.028,0.073,0.016,0.005,0.008,0.005,12.2,Desconectado el Pan 
9/25/2015 0:00,625,0,1.721,26.55,100,NAN,23.41,33.52,9/25/2015 12:55,100,9/25/2015 0:00,NAN,9/26/2015 0:00,3.316,9/25/2015 11:00,22.07,9/25/2015 6:17,60.26,9/25/2015 13:01,NAN,9/26/2015 0:00,0,9/25/2015 0:00,111.7,0.9584371,368.6,31839.26,761.8,3.923,NAN,166.9,584.6,0.399,99.4,54.82,0.556,0.091,0.07,0.051,0.082,0.025,0.011,0.031,0.038,12.19,Desconectado el Pan 
9/26/2015 0:00,626,0,1.721,27.39,100,NAN,23.07,33.71,9/26/2015 12:52,100,9/26/2015 0:00,NAN,9/27/2015 0:00,3.635,9/26/2015 14:07,23.08,9/27/2015 0:00,58.85,9/26/2015 11:55,NAN,9/27/2015 0:00,0,9/26/2015 0:00,115.7,0.9930841,373.3,32245.37,761.9,3.604,NAN,174.2,605.4,0.431,76.88,59.93,0.579,0.106,0.08,0.049,0.067,0.028,0.015,0.039,0.048,12.19,Desconectado el Pan 
9/27/2015 0:00,627,0,1.719,26.69,100,NAN,22.47,33.92,9/27/2015 10:59,100,9/27/2015 0:00,NAN,9/27/2015 16:07,3.555,9/27/2015 13:59,22.57,9/27/2015 23:04,54.76,9/27/2015 11:53,NAN,9/27/2015 16:07,0,9/27/2015 0:00,117.2,1.006212,421.5,36406.16,762.1,4.183,NAN,176.2,628.8,0.374,102,53.18,0.553,0.093,0.068,0.041,0.069,0.031,0.012,0.025,0.036,12.19,Desconectado el Pan 
9/28/2015 0:00,628,4.3,1.722,25.55,100,46.41,23.38,32.5,9/28/2015 11:26,100,9/28/2015 0:00,66.85,9/28/2015 8:33,1.718,9/28/2015 14:49,21.72,9/28/2015 6:35,69.78,9/28/2015 11:24,35.51,9/28/2015 23:59,0,9/28/2015 0:01,62.75,0.5386426,228.7,19755.6,760.7,3.109,7.606,123.6,439.5,0.094,149.3,24.57,0.239,0.009,0.005,0.012,0.043,0.011,0.003,0.006,0.005,12.2,Desconectado el Pan 
9/29/2015 0:00,629,0,1.72,26.68,100,33.72,23.24,33.74,9/29/2015 13:24,100,9/29/2015 0:00,35.64,9/29/2015 0:11,3.236,9/29/2015 13:32,22.16,9/29/2015 6:25,59.68,9/29/2015 13:52,31.12,9/29/2015 23:55,0,9/29/2015 0:00,114,0.9789253,400.7,34614.89,759.6,4.107,1.284,174.7,619.5,0.316,133.6,48.74,0.47,0.044,0.045,0.05,0.087,0.028,0.014,0.025,0.023,12.19,Desconectado el Pan 
9/30/2015 0:00,630,0.1,1.72,26.61,98.7,NAN,23.44,34.43,9/30/2015 12:01,100,9/30/2015 0:00,NAN,9/30/2015 10:03,3.875,9/30/2015 16:24,21.41,9/30/2015 6:22,49.41,9/30/2015 11:37,NAN,9/30/2015 10:03,0,9/30/2015 0:00,112.8,0.9680222,178.9,15454.55,758.1,4.345,NAN,168.3,423.9,0.472,95.7,55.5,0.592,0.108,0.105,0.081,0.088,0.02,0.012,0.033,0.026,12.19,Desconectado el Pan 
10/1/2015 0:00,631,0,1.722,26.58,97.5,28.94,24.25,33.28,10/1/2015 12:34,100,10/1/2015 0:58,31.77,10/1/2015 13:53,4.275,10/1/2015 13:59,21.48,10/1/2015 6:05,64.15,10/1/2015 10:27,26.61,10/1/2015 6:49,0,10/1/2015 0:00,92,0.7898739,163.1,14084.85,757.9,3.78,1.702,149.3,380.5,0.461,117.6,54.24,0.621,0.075,0.095,0.084,0.102,0.037,0.014,0.025,0.028,12.19,Desconectado el Pan 
10/2/2015 0:00,632,7.7,1.724,26.7,88.5,28.68,26.31,30.45,10/2/2015 11:47,100,10/2/2015 1:15,30.15,10/2/2015 12:15,3.635,10/2/2015 19:20,24.32,10/2/2015 0:01,77.68,10/2/2015 11:44,27.61,10/2/2015 6:22,0,10/2/2015 0:00,45.51,0.3906395,93.9,8114.035,758.4,1.267,0.833,73.69,179.2,0.504,173.2,60.82,0.496,0.059,0.048,0.052,0.125,0.123,0.031,0.031,0.035,12.21,Desconectado el Pan 
10/3/2015 0:00,633,34.6,1.724,26.77,100,28.28,25.55,31.43,10/3/2015 12:33,100,10/3/2015 6:51,30.07,10/3/2015 14:06,4.275,10/3/2015 14:07,22.88,10/3/2015 19:20,72.86,10/3/2015 12:34,27.26,10/3/2015 6:59,0,10/3/2015 0:01,53.14,0.4560872,89.3,7713.513,760.4,2.076,0.953,94,242.7,0.605,169.3,74.53,0.528,0.091,0.077,0.06,0.123,0.117,0.031,0.051,0.056,12.2,Desconectado el Pan 
10/4/2015 0:00,634,0.1,1.723,27.75,100,28.72,24.66,33.18,10/4/2015 12:43,100,10/4/2015 0:00,31.2,10/4/2015 14:08,4.834,10/4/2015 13:47,24.63,10/4/2015 23:58,60.6,10/4/2015 14:27,27.04,10/4/2015 7:09,0,10/4/2015 0:00,95.6,0.8201571,69.74,6024.058,762.1,2.687,1.38,149.6,229.9,0.621,63.93,81.4,0.626,0.139,0.096,0.061,0.077,0.071,0.031,0.064,0.081,12.19,Desconectado el Pan 
10/5/2015 0:00,635,0.7,1.723,26.51,100,28.82,24.95,34.16,10/5/2015 12:12,100,10/5/2015 0:00,31.75,10/5/2015 12:35,2.916,10/5/2015 10:55,23.49,10/5/2015 4:41,61.89,10/5/2015 11:36,26.88,10/5/2015 6:55,0,10/5/2015 0:00,64.62,0.5546908,93.3,8061.296,763.6,2.753,1.462,117.1,237.4,0.253,148.7,50.53,0.399,0.04,0.03,0.032,0.061,0.037,0.011,0.019,0.022,12.2,Desconectado el Pan 
10/6/2015 0:00,636,0,1.724,27.6,99.5,29.09,25.22,32.84,10/6/2015 12:30,100,10/6/2015 0:00,31.41,10/6/2015 12:47,2.996,10/6/2015 3:07,25.17,10/6/2015 0:01,72.5,10/6/2015 12:30,27.49,10/6/2015 6:49,0,10/6/2015 0:00,57.5,0.4935761,72.01,6220.361,762.7,2.122,1.265,106.6,199.3,0.336,144.4,54.15,0.43,0.037,0.048,0.041,0.095,0.045,0.019,0.023,0.027,12.19,Desconectado el Pan 
10/7/2015 0:00,637,2,1.723,27.44,99.9,29.39,25.25,33.26,10/7/2015 13:11,100,10/7/2015 0:49,32.13,10/7/2015 14:28,2.996,10/7/2015 15:05,24.21,10/7/2015 4:34,64.44,10/7/2015 13:12,27.45,10/7/2015 6:50,0,10/7/2015 0:00,93.2,0.8003697,209.7,18112.87,762.8,2.958,1.539,156.3,474.7,0.307,147.1,42.79,0.445,0.028,0.03,0.056,0.1,0.039,0.021,0.022,0.011,12.19,Desconectado el Pan 
10/8/2015 0:00,638,4.6,1.722,26.5,100,29.06,24.16,32.68,10/8/2015 10:19,100,10/8/2015 0:08,31.02,10/8/2015 11:45,3.396,10/8/2015 11:47,24.15,10/8/2015 22:55,66.72,10/8/2015 10:21,27.73,10/8/2015 7:18,0,10/8/2015 0:00,49.85,0.4278451,50.91,4397.445,762.7,2.231,1.024,96.5,164.1,0.212,175.3,37.89,0.375,0.013,0.006,0.02,0.071,0.056,0.014,0.017,0.014,12.2,Desconectado el Pan 
10/9/2015 0:00,639,3.4,1.723,26.82,100,28.77,25.13,31.76,10/9/2015 14:57,100,10/9/2015 0:00,30.55,10/9/2015 14:58,2.517,10/9/2015 11:38,23.01,10/9/2015 6:27,68.49,10/9/2015 14:49,26.89,10/9/2015 7:30,0,10/9/2015 0:00,61.91,0.531405,57.06,4928.947,763.1,2.632,1.225,91.8,189.9,0.261,156.1,40.79,0.38,0.018,0.015,0.035,0.104,0.039,0.018,0.02,0.012,12.19,Desconectado el Pan 
10/10/2015 0:00,640,20.1,1.724,26.76,98.8,28.79,25.76,31.72,10/10/2015 13:22,100,10/10/2015 0:00,30.93,10/10/2015 14:24,2.916,10/10/2015 16:08,23.65,10/10/2015 7:35,65.68,10/10/2015 13:40,27.11,10/10/2015 8:02,0,10/10/2015 0:00,79.34,0.6810048,182.5,15764.88,762.8,2.221,1.131,136.1,422.2,0.291,151.8,40.77,0.431,0.022,0.022,0.043,0.113,0.044,0.018,0.016,0.012,12.2,Desconectado el Pan 
10/11/2015 0:00,641,0.1,1.724,27.66,96,29.24,26.13,32.74,10/11/2015 13:16,100,10/11/2015 3:29,31.55,10/11/2015 14:10,2.597,10/11/2015 12:53,24.97,10/11/2015 6:37,65.33,10/11/2015 13:19,27.53,10/11/2015 7:11,0,10/11/2015 0:00,79.31,0.6807578,180.9,15624.32,763,2.324,1.354,133.7,397.6,0.321,145,45.65,0.434,0.024,0.034,0.054,0.116,0.034,0.018,0.024,0.017,12.2,Desconectado el Pan 
10/12/2015 0:00,642,0,1.724,27.81,96.7,29.52,25.67,32.84,10/12/2015 11:37,100,10/12/2015 5:27,32.11,10/12/2015 14:23,3.236,10/12/2015 14:08,24.91,10/12/2015 6:36,62.04,10/12/2015 13:24,27.81,10/12/2015 6:50,0,10/12/2015 0:00,88,0.7551364,191.3,16523.59,763.2,2.401,1.364,152.1,454.3,0.393,149.4,46.76,0.516,0.034,0.037,0.067,0.13,0.054,0.028,0.026,0.016,12.19,Desconectado el Pan 
10/13/2015 0:00,643,2.6,1.723,27.03,99.5,29.26,24.75,32.09,10/13/2015 13:46,100,10/13/2015 1:37,31.56,10/13/2015 14:05,3.715,10/13/2015 12:03,23.82,10/13/2015 4:09,66.29,10/13/2015 13:42,27.59,10/13/2015 7:12,0,10/13/2015 0:00,85,0.7298077,146.3,12633.56,763.5,2.589,1.243,146.5,381.9,0.376,155,41.1,0.497,0.021,0.028,0.068,0.136,0.065,0.028,0.018,0.013,12.19,Desconectado el Pan 
10/14/2015 0:00,644,0.5,1.723,26.9,99.4,28.95,25.1,31.84,10/14/2015 11:43,100,10/14/2015 0:22,30.78,10/14/2015 14:37,2.916,10/14/2015 11:27,23.87,10/14/2015 5:59,71.09,10/14/2015 12:30,27.48,10/14/2015 7:10,0,10/14/2015 0:00,63.09,0.5415277,117.4,10141.37,763.3,2.312,1.056,122.7,317.3,0.308,153.1,39.15,0.462,0.019,0.026,0.049,0.117,0.048,0.021,0.02,0.008,12.19,Desconectado el Pan 
10/15/2015 0:00,645,2.5,1.72,26.19,100,28.87,23.96,32.23,10/15/2015 14:04,100,10/15/2015 0:43,31.37,10/15/2015 14:29,2.117,10/15/2015 12:49,22.29,10/15/2015 6:15,65.59,10/15/2015 12:49,26.79,10/15/2015 7:21,0,10/15/2015 0:00,87.1,0.747572,223.3,19290.91,762.4,3.078,1.41,155.4,443.7,0.24,166.7,40.05,0.384,0.015,0.011,0.028,0.09,0.043,0.016,0.022,0.015,12.19,Desconectado el Pan 
10/16/2015 0:00,646,8.4,1.721,25.36,100,28.32,23.61,30.73,10/16/2015 13:07,100,10/16/2015 0:00,30.16,10/16/2015 13:37,3.476,10/16/2015 14:07,23.4,10/16/2015 5:59,75.68,10/16/2015 9:55,27.04,10/16/2015 6:55,0,10/16/2015 0:00,54.54,0.4681578,135.4,11692,761.9,2.12,0.945,104.3,315.4,0.19,147.7,39.39,0.349,0.023,0.021,0.023,0.062,0.028,0.011,0.012,0.011,12.19,Desconectado el Pan 
10/17/2015 0:00,647,0.4,1.72,25.36,100,27.84,23.18,30.61,10/17/2015 12:02,100,10/17/2015 0:00,29.43,10/17/2015 13:09,2.677,10/17/2015 12:30,22.89,10/17/2015 6:21,75.45,10/17/2015 15:40,26.48,10/17/2015 7:11,0,10/17/2015 0:00,46.72,0.4010213,174.7,15087.11,762.5,2.234,0.965,92,331.2,0.179,164.7,34.44,0.326,0.013,0.012,0.021,0.065,0.037,0.011,0.01,0.01,12.18,Desconectado el Pan 
10/18/2015 0:00,648,31.7,1.72,25.37,100,27.75,22.9,33.13,10/18/2015 10:24,100,10/18/2015 0:00,29.79,10/18/2015 15:00,3.076,10/18/2015 11:31,22.25,10/18/2015 5:35,60.82,10/18/2015 10:21,26.05,10/18/2015 7:05,0,10/18/2015 0:00,78.21,0.6712878,247.8,21408.41,762.1,3.083,1.212,137.2,445.9,0.243,152.1,40.51,0.351,0.022,0.019,0.027,0.093,0.042,0.01,0.014,0.016,12.18,Desconectado el Pan 
10/19/2015 0:00,649,0.1,1.719,25.47,100,27.77,22.64,32.74,10/19/2015 9:57,100,10/19/2015 0:00,29.86,10/19/2015 15:30,2.757,10/19/2015 12:36,21.79,10/19/2015 6:20,65.33,10/19/2015 9:57,25.81,10/19/2015 7:36,0,10/19/2015 0:02,65.43,0.561589,176.6,15255.58,762.4,3.3,1.365,112.8,320.8,0.227,173.5,51.19,0.356,0.025,0.011,0.016,0.066,0.034,0.011,0.031,0.033,12.17,Desconectado el Pan 
10/20/2015 0:00,650,0.8,1.722,26.08,100,28.15,23.58,32.63,10/20/2015 13:16,100,10/20/2015 0:00,31.17,10/20/2015 14:11,2.757,10/20/2015 16:45,21.96,10/20/2015 4:02,49.94,10/20/2015 14:01,25.88,10/20/2015 6:51,0,10/20/2015 0:00,101.2,0.8689671,176.4,15238.74,762,3.714,1.726,153.5,386,0.331,153,56.67,0.457,0.062,0.036,0.03,0.07,0.057,0.018,0.026,0.03,12.18,Desconectado el Pan 
10/21/2015 0:00,651,0.2,1.723,26.59,100,28.56,23.81,33.29,10/21/2015 13:13,100,10/21/2015 0:00,31.63,10/21/2015 14:31,2.996,10/21/2015 13:39,23.02,10/21/2015 6:26,56.68,10/21/2015 13:09,26.43,10/21/2015 7:32,0,10/21/2015 0:00,97.5,0.8371318,239.5,20692.21,762.3,3.571,1.678,153.7,489.3,0.293,143.5,49.25,0.461,0.049,0.034,0.032,0.074,0.043,0.011,0.021,0.027,12.18,Desconectado el Pan 
10/22/2015 0:00,652,24.2,1.721,25.77,100,28.05,23.64,31.62,10/22/2015 10:00,100,10/22/2015 0:00,30.12,10/22/2015 14:40,3.236,10/22/2015 14:13,22.94,10/22/2015 6:22,67.45,10/22/2015 14:50,26.69,10/22/2015 7:08,0,10/22/2015 0:00,77.19,0.6625162,227.8,19674.47,761.7,2.702,0.99,139.4,453,0.24,163.9,43.42,0.412,0.032,0.02,0.022,0.067,0.048,0.015,0.019,0.017,12.18,Desconectado el Pan 
10/23/2015 0:00,653,19.8,1.719,24.74,100,27.29,22.39,31.79,10/23/2015 9:17,100,10/23/2015 0:00,28.58,10/23/2015 11:54,1.878,10/23/2015 11:23,22.35,10/23/2015 5:01,68.55,10/23/2015 9:30,26.1,10/23/2015 7:04,0,10/23/2015 0:04,38.97,0.3345107,31.13,2689.345,761.1,2.479,0.782,74.67,71.47,0.137,151.1,24.95,0.26,0.009,0.006,0.022,0.066,0.023,0.001,0.005,0.004,12.17,Desconectado el Pan 
10/24/2015 0:00,654,19.9,1.718,23.57,100,26.52,20.96,31.47,10/24/2015 10:51,100,10/24/2015 0:00,28.31,10/24/2015 11:37,3.076,10/24/2015 8:42,20.68,10/24/2015 23:55,67.26,10/24/2015 10:49,25.27,10/24/2015 7:35,0,10/24/2015 0:00,44.23,0.3796752,82.7,7147.329,760.9,2.567,0.908,99,247.3,0.262,143,43.23,0.347,0.022,0.019,0.029,0.123,0.024,0.006,0.017,0.022,12.17,Desconectado el Pan 
