QUAD,PLOT,TAG,SPECIES,HEIGHT,LEAVES,DAMAGE,COMMENTS,YEAR,MONTH,TYPE,STATUS,DIAM (mm),DIAM at 130(mm)
DE,3,133,ROUSUR,12.9,5,0,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,134,SECVIR,12,4,0,,2015,NOVEMBER,Seedling,A,2.1,
DE,3,135,ROUSUR,15.2,6,0,,2015,NOVEMBER,Seedling,A,1.8,
DE,3,136,ROUSUR,14.7,6,5,,2015,NOVEMBER,Seedling,A,1.4,
DE,3,137,ROUSUR,14.8,9,0,,2015,NOVEMBER,Seedling,A,1.4,
DE,3,138,MICTET,30.4,11,2,,2015,NOVEMBER,Seedling,A,3.9,
DE,3,139,OCOLEU,25.3,6,25,,2015,NOVEMBER,Seedling,A,3.7,
DE,3,140,HIPVOL,20.7,12,0,,2015,NOVEMBER,Seedling,A,3.8,
DE,3,141,ROUSUR,26,7,5,,2015,NOVEMBER,Seedling,A,2.4,
DE,3,142,TRIPAL,17.5,1,0,,2015,NOVEMBER,Seedling,A,3.1,
DE,3,143,OCOLEU,25.5,5,30,,2015,NOVEMBER,Seedling,A,3.2,
DE,3,144,PREMON,23.5,1,0,,2015,NOVEMBER,Seedling,A,3.2,
DE,3,145,INGVER,23,3,30,,2015,NOVEMBER,Seedling,A,3.8,
DE,3,146,INGVER,,,,,2015,NOVEMBER,Seedling,D,,
DE,3,147,INGVER,36.5,5,50,,2015,NOVEMBER,Seedling,A,3.7,
DE,3,148,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
DE,3,149,ROUSUR,15,8,5,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,150,GUAGUI,14.5,5,20,,2015,NOVEMBER,Seedling,A,1.9,
DE,3,151,OCOSIN,,,,,2015,NOVEMBER,Seedling,NF,,
DE,3,152,INGVER,17.5,4,20,,2015,NOVEMBER,Seedling,A,2.1,
DE,3,153,GUAGUI,19.6,4,5,,2015,NOVEMBER,Seedling,A,2.7,
DE,3,154,MYRLEP,15.3,,,,2015,NOVEMBER,Seedling,A,1.6,
DE,3,155,OCOLEU,14.6,6,15,Killed while sampling,2015,NOVEMBER,Seedling,A,1.5,
DE,3,156,MYRLEP,14.6,4,1,,2015,NOVEMBER,Seedling,A,1.5,
DE,3,157,OCOLEU,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,158,OCOLEU,14.7,6,0,,2015,NOVEMBER,Seedling,A,3,
EF,3,159,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,160,GUAGUI,12.8,4,15,height: 130 or 13.0 cm ; check,2015,NOVEMBER,Seedling,A,1.7,
EF,3,161,PSYBRA,27.3,8,1,,2015,NOVEMBER,Seedling,A,2.6,
EF,3,162,ROUSUR,14.1,3,0,,2015,NOVEMBER,Seedling,A,1.3,
EF,3,163,OCOLEU,,,,,2015,NOVEMBER,Seedling,NF,,
EF,3,164,HETLAU,17.7,8,10,,2015,NOVEMBER,Seedling,A,2.2,
EF,3,165,PREMON,27.3,2,0,,2015,NOVEMBER,Seedling,A,3.4,
EF,3,166,ROUSUR,13.1,7,1,,2015,NOVEMBER,Seedling,A,1.7,
EF,3,167,ROUSUR,7.8,5,0,,2015,NOVEMBER,Seedling,A,1.2,
EF,3,168,OCOSIN,8.3,3,0,,2015,NOVEMBER,Seedling,A,1.1,
EF,3,169,GUAGUI,7.7,4,1,,2015,NOVEMBER,Seedling,A,1.6,
EF,3,170,ROUSUR,8.8,1.4,0,,2015,NOVEMBER,Seedling,A,5,
EF,3,171,MYRSPL,42.3,20,1,,2015,NOVEMBER,Seedling,A,2.7,
EF,3,172,PSYBRA,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,173,GUAGUI,,,,"Data not collected. May have been ""NF""",2015,NOVEMBER,Seedling,NF,,
EF,3,174,GUAGUI,11.7,5,15,,2015,NOVEMBER,Seedling,A,16.2,
EF,3,175,INGVER,16.7,6,10,,2015,NOVEMBER,Seedling,A,3.9,
EF,3,176,INGVER,13.8,4,2,Was incorrectly ID'd as INGLAU.,2015,NOVEMBER,Seedling,A,2,
EF,3,177,INGVER,29,4,20,,2015,NOVEMBER,Seedling,A,5.3,
EF,3,178,OCOLEU,17.8,3,1,,2015,NOVEMBER,Seedling,A,4.5,
EF,3,179,GUAGUI,11.3,4,10,,2015,NOVEMBER,Seedling,A,2.1,
EF,3,180,OCOLEU,10.4,4,15,,2015,NOVEMBER,Seedling,A,1.6,
EF,3,181,ROUSUR,12.3,4,0,,2015,NOVEMBER,Seedling,A,2.2,
EF,3,182,ROUSUR,20.1,7,3,,2015,NOVEMBER,Seedling,A,2,
EF,3,183,GUAGUI,11.3,7,0,,2015,NOVEMBER,Seedling,A,1.8,
EF,3,184,ROUSUR,6.8,3,0,,2015,NOVEMBER,Seedling,A,1.1,
EF,3,185,INGVER,12.1,2,10,,2015,NOVEMBER,Seedling,A,6.4,
EF,3,186,ROUSUR,9.8,4,1,,2015,NOVEMBER,Seedling,A,1.5,
EF,3,187,ROUSUR,12.3,7,5,,2015,NOVEMBER,Seedling,A,1.9,
EF,3,188,PIPGLA,59.8,19,5,,2015,NOVEMBER,Seedling,A,5.7,
EF,3,189,ROUSUR,14.7,5,1,,2015,NOVEMBER,Seedling,A,1.8,
EF,3,190,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,191,GUAGUI,12.3,6,15,,2015,NOVEMBER,Seedling,A,2.1,
EF,3,192,ROUSUR,14.8,3,0,,2015,NOVEMBER,Seedling,A,1.4,
EF,3,193,ROUSUR,13.3,5,1,,2015,NOVEMBER,Seedling,A,1.7,
EF,3,194,OCOSIN,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,195,TABHET,20.3,6,1,,2015,NOVEMBER,Seedling,A,5.7,
EF,3,196,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,197,GUAGUI,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,198,OCOLEU,23.3,4,10,Killed while sampling,2015,NOVEMBER,Seedling,A,2.8,
EF,3,199,ROUSUR,6.8,3,5,,2015,NOVEMBER,Seedling,A,2.9,
EF,3,200,GUAGUI,17.1,4,40,,2015,NOVEMBER,Seedling,A,2.6,
EF,3,201,INGVER,9.8,5,15,,2015,NOVEMBER,Seedling,A,2.9,
EF,3,202,GUAGUI,10.3,6,1,,2015,NOVEMBER,Seedling,A,2.6,
EF,3,203,GUAGUI,0.3,0,0,Dead top,2015,NOVEMBER,Seedling,A,2.1,
EF,3,204,ROYBOR,,,,,2015,NOVEMBER,Seedling,D,,
EF,3,205,PIPGLA,50.8,15,5,,2015,NOVEMBER,Seedling,A,6.7,
EF,3,206,PSYBRA,2.9,1,0,Dead top,2015,NOVEMBER,Seedling,A,3.9,
EF,3,207,PSYBRA,29.3,12,5,,2015,NOVEMBER,Seedling,A,4.5,
EF,3,208,OCOLEU,12.6,4,5,,2015,NOVEMBER,Seedling,A,3.3,
EF,3,209,HETLAU,7,6,0,,2015,NOVEMBER,Seedling,A,2.3,
EF,3,210,ROUSUR,12.8,4,0,,2015,NOVEMBER,Seedling,A,1.8,
EF,3,211,HETLAU,12.9,8,10,,2015,NOVEMBER,Seedling,A,2.7,
EF,3,212,ROUSUR,11.3,0,,"No leaves, stem may be dead",2015,NOVEMBER,Seedling,A,7,
EF,3,213,GUAGUI,17.8,2,0,,2015,NOVEMBER,Seedling,A,3,
EF,3,214,ROUSUR,10.8,7,0,,2015,NOVEMBER,Seedling,A,2.1,
EF,3,215,GUAGUI,10.8,5,10,,2015,NOVEMBER,Seedling,A,1.9,
EF,3,216,MYRSPL,64.8,20,20,Killed while sampling,2015,NOVEMBER,Seedling,A,4.9,
EF,3,217,ROUSUR,10.8,5,0,,2015,NOVEMBER,Seedling,A,1.6,
EF,3,218,ROUSUR,,,,,2015,NOVEMBER,Seedling,D,,
AB,1,1,MYRDEF,92,,60,Top dead,2015,NOVEMBER,Sapling,A,7.8,
AB,1,2,PSYBRA,162,,5,,2015,NOVEMBER,Sapling,A,20.6,5.9
AB,1,3,PSYBRA,68.7,,15,Sprout with tag 4,2015,NOVEMBER,Sapling,A,12.7,
AB,1,4,PSYBRA,144.5,,20,Sprout with tag 3,2015,NOVEMBER,Sapling,A,13.4,5.3
AB,1,5,Unknown1,86,,20,maybe HIPVOL,2015,NOVEMBER,Sapling,A,14.5,
BC,1,6,PSYBRA,,,,ST (main stem broken),2015,NOVEMBER,Sapling,D,,
BC,1,7,PSYBRA,160.2,,15,"Broken top, new leader",2015,NOVEMBER,Sapling,A,22.9,6.1
BC,1,8,PSYBRA,66.8,,5,,2015,NOVEMBER,Sapling,A,8.5,
BC,1,9,PSYBRA,127.8,,10,,2015,NOVEMBER,Sapling,A,11.9,
BC,1,10,PSYBRA,146.6,,5,Top dead,2015,NOVEMBER,Sapling,A,21.1,4.5
BC,1,11,PSYBRA,51.3,,15,,2015,NOVEMBER,Sapling,A,9.6,
BC,1,12,PSYBRA,142.5,,15,,2015,NOVEMBER,Sapling,A,9.8,4.1
DE,1,13,PSYBRA,197,,10,,2015,NOVEMBER,Sapling,A,22.8,6.9
DE,1,14,PSYBRA,183.5,,5,Top dead,2015,NOVEMBER,Sapling,A,26.5,5.3
DE,1,15,PSYBRA,130,,5,,2015,NOVEMBER,Sapling,A,17.9,4.1
DE,1,16,IXOFER,51.5,,10,,2015,NOVEMBER,Sapling,A,8.1,
DE,1,17,PREMON,95.5,,0,,2015,NOVEMBER,Sapling,A,17.2,
EF,1,18,PSYBRA,148,,15,,2015,NOVEMBER,Sapling,A,25.9,6
EF,1,19,PSYBRA,97,,10,,2015,NOVEMBER,Sapling,A,16.9,
EF,1,20,PSYBRA,196,,15,,2015,NOVEMBER,Sapling,A,32,12.8
EF,1,21,PSYBRA,99.5,,10,,2015,NOVEMBER,Sapling,A,14,
EF,1,22,PSYBRA,83.5,,1,,2015,NOVEMBER,Sapling,A,18.1,
EF,1,23,Unknown1,107.9,,10,"Broken top, new leader. Maybe HIPVOL",2015,NOVEMBER,Sapling,A,21.4,
EF,1,24,PSYBRA,27,,5,Original tag not found. It was retagged. Could be a sprout.,2015,NOVEMBER,Sapling,A,9,
BC,1,25,PREMON,73.1,,0,Tagged but not on datasheet,2015,NOVEMBER,Sapling,A,11.6,
AB,2,1,PSYBRA,,,,,2015,NOVEMBER,Sapling,D,,
AB,2,2,PSYBRA,74,,5,Prone,2015,NOVEMBER,Sapling,A,8.2,
AB,2,3,PSYBRA,110.8,,3,,2015,NOVEMBER,Sapling,A,11.8,
BC,2,4,PSYBRA,176,,5,,2015,NOVEMBER,Sapling,A,27.5,9.7
BC,2,5,PSYBRA,10,,0,Fallen branch on top.,2015,NOVEMBER,Sapling,A,5.6,
BC,2,6,PIPGLA,49,,1,,2015,NOVEMBER,Sapling,A,6.9,
BC,2,7,PSYBRA,155,,5,,2015,NOVEMBER,Sapling,A,18.4,4.5
DE,2,8,PSYBRA,138.2,,5,,2015,NOVEMBER,Sapling,A,11.7,3.8
DE,2,9,PSYBRA,131.5,,5,,2015,NOVEMBER,Sapling,A,10.9,3.8
DE,2,10,PSYBRA,39.9,,5,,2015,NOVEMBER,Sapling,A,5.3,
EF,2,11,PSYBRA,33.5,,5,Main stem prone. Resprouting along stem.,2015,NOVEMBER,Sapling,A,8.4,
EF,2,12,PSYBRA,109.2,,1,,2015,NOVEMBER,Sapling,A,11.3,
BC,2,13,PSYBRA,126,,5,Retagged,2015,NOVEMBER,Sapling,A,15.4,
AB,3,1,PSYBRA,,,,,2015,NOVEMBER,Sapling,NF,,
AB,3,2,PSYBRA,,,,,2015,NOVEMBER,Sapling,NF,,
AB,3,3,PSYBRA,82,,15,,2015,NOVEMBER,Sapling,A,10.3,
AB,3,4,SYZJAM,98,,10,Sprouting from tree #39222,2015,NOVEMBER,Sapling,A,8.5,
AB,3,5,SYZJAM,64,,5,Sprouting from tree #39222,2015,NOVEMBER,Sapling,A,6.1,
AB,3,6,MICIMP,35,,15,,2015,NOVEMBER,Sapling,A,10.1,
AB,3,7,PSYBRA,123,,10,,2015,NOVEMBER,Sapling,A,13.3,
AB,3,8,PSYBRA,95,,10,,2015,NOVEMBER,Sapling,A,15.2,
AB,3,9,PSYBRA,88,,10,,2015,NOVEMBER,Sapling,A,8.4,
AB,3,10,PSYBRA,76,,5,,2015,NOVEMBER,Sapling,A,11.3,
AB,3,11,PSYBRA,148.5,,5,,2015,NOVEMBER,Sapling,A,13.7,4.2
BC,3,12,PSYBRA,129,,10,,2015,NOVEMBER,Sapling,A,10.5,
BC,3,13,PSYBRA,114,,5,,2015,NOVEMBER,Sapling,A,11.8,
BC,3,14,PSYBRA,125,,10,,2015,NOVEMBER,Sapling,A,26,
BC,3,15,PIPGLA,4,,5,"Snapped at base, resprouting",2015,NOVEMBER,Sapling,A,3.1,
BC,3,16,OCOLEU,33.5,,5,,2015,NOVEMBER,Sapling,A,5.6,
BC,3,17,PSYBRA,152,,15,,2015,NOVEMBER,Sapling,A,12.4,6.3
BC,3,18,MICPRA,165,,10,,2015,NOVEMBER,Sapling,A,15,5.2
BC,3,19,OCOLEU,,,,,2015,NOVEMBER,Sapling,NF,,
DE,3,20,PSYBRA,122,,15,,2015,NOVEMBER,Sapling,A,13.1,
DE,3,21,PSYBRA,126,,15,,2015,NOVEMBER,Sapling,A,10.9,
DE,3,22,,,,,,2015,NOVEMBER,Sapling,D,,
DE,3,23,PSYBRA,,,,,2015,NOVEMBER,Sapling,D,,
DE,3,24,PSYBRA,32,,0,,2015,NOVEMBER,Sapling,A,8.4,
DE,3,25,PSYBRA,92,,15,,2015,NOVEMBER,Sapling,A,8.6,
DE,3,26,PSYBRA,153,,10,,2015,NOVEMBER,Sapling,A,14.2,5.4
DE,3,27,PSYBRA,47,,10,,2015,NOVEMBER,Sapling,A,9.1,
DE,3,28,PSYBRA,100,,30,,2015,NOVEMBER,Sapling,A,11.3,
EF,3,29,PSYBRA,92,,15,,2015,NOVEMBER,Sapling,A,9.6,
EF,3,30,PSYBRA,107,,10,,2015,NOVEMBER,Sapling,A,10.8,
EF,3,31,PSYBRA,49,,15,,2015,NOVEMBER,Sapling,A,6.5,
EF,3,32,ROUSUR,,,,,2015,NOVEMBER,Sapling,D,,
EF,3,33,Unknown2,31.5,,10,,2015,NOVEMBER,Sapling,A,3.5,
EF,3,34,OCOSIN,,,,,2015,NOVEMBER,Sapling,D,,
EF,3,35,TRIPAL,47.5,,30,,2015,NOVEMBER,Sapling,A,9.3,
EF,3,36,PSYBRA,54,,1,,2015,NOVEMBER,Sapling,A,7.2,
EF,3,37,MICPRA,66,,1,Sprouting from prone stem,2015,NOVEMBER,Sapling,A,5.2,
EF,3,38,PSYBRA,119,,5,,2015,NOVEMBER,Sapling,A,9.8,
EF,3,39,PSYBRA,36,,1,,2015,NOVEMBER,Sapling,A,11.7,
EF,3,40,PSYBRA,107,,15,,2015,NOVEMBER,Sapling,A,11.3,
AB,3,41,PSYBRA,90,,10,"Likely AB #1 or #2. PSYBRA sapling our near AB, could have been AB #1 or #2",2015,NOVEMBER,Sapling,A,10.8,
AB,4,1,PSYBRA,63,,1,,2015,NOVEMBER,Sapling,A,7,
AB,4,2,PSYBRA,55,,1,Perpendicular to ground.,2015,NOVEMBER,Sapling,A,7.9,
AB,4,3,ROUSUR,145,,2,,2015,NOVEMBER,Sapling,A,8.1,1.5
AB,4,4,ROUSUR,104,,2,,2015,NOVEMBER,Sapling,A,14.9,
AB,4,5,HOMRAC,42,,1,,2015,NOVEMBER,Sapling,A,6,
AB,4,6,Araceae sp.,,,,Herbaceous. Tag removed.,2015,NOVEMBER,Sapling,R,,
AB,4,7,PSYBRA,11.5,,2,,2015,NOVEMBER,Sapling,A,12.8,
AB,4,8,PIPGLA,60,,5,,2015,NOVEMBER,Sapling,A,7.2,
AB,4,9,PIPGLA,,,,,2015,NOVEMBER,Sapling,D,,
BC,4,10,ANDINE,27,,5,,2015,NOVEMBER,Sapling,A,5.4,
BC,4,11,PSYBRA,,,,Main stem broken,2015,NOVEMBER,Sapling,D,,
BC,4,12,PSYBRA,63,,3,,2015,NOVEMBER,Sapling,A,8,
BC,4,13,PSYBRA,68,,1,,2015,NOVEMBER,Sapling,A,7.4,
BC,4,14,PSYBRA,40,,3,,2015,NOVEMBER,Sapling,A,4.6,
BC,4,15,PSYBRA,72,,1,Leaning 90% outside plot,2015,NOVEMBER,Sapling,A,7.5,
BC,4,16,PSYBRA,103,,10,,2015,NOVEMBER,Sapling,A,9.9,
BC,4,17,PSYBRA,110,,5,,2015,NOVEMBER,Sapling,A,11.3,
BC,4,18,PSYBRA,41,,5,,2015,NOVEMBER,Sapling,A,4.7,
BC,4,19,PSYBRA,35,,3,,2015,NOVEMBER,Sapling,A,4.1,
BC,4,20,PIPGLA,30,,1,Broken stem,2015,NOVEMBER,Sapling,A,5.8,
DE,4,21,PSYBRA,,,,Split at base,2015,NOVEMBER,Sapling,D,,
DE,4,22,PREMON,27,,1,,2015,NOVEMBER,Sapling,A,8.8,
DE,4,23,Grass sp.,,,,Herbaceous. Tag removed,2015,NOVEMBER,Sapling,R,,
DE,4,24,Araceae sp.,,,,Herbaceous. Tag removed,2015,NOVEMBER,Sapling,R,,
DE,4,25,PIPGLA,49,,15,,2015,NOVEMBER,Sapling,A,8.3,
DE,4,26,MICPRA,65,,5,,2015,NOVEMBER,Sapling,A,6.4,
EF,4,27,PSYBRA,32,,2,,2015,NOVEMBER,Sapling,A,5.1,
EF,4,28,PSYBRA,59,,5,,2015,NOVEMBER,Sapling,A,8.4,
EF,4,29,PSYBRA,93,,10,,2015,NOVEMBER,Sapling,A,9.1,
EF,4,30,Araceae sp.,,,,Herbaceous. Tag removed,2015,NOVEMBER,Sapling,R,,
EF,4,31,PSYBRA,92,,15,,2015,NOVEMBER,Sapling,A,10.8,
AB,5,1,PSYBRA,162,,15,,2015,NOVEMBER,Sapling,A,15.5,6.1
AB,5,2,PSYBRA,111,,15,Sprouting from same stem as #1,2015,NOVEMBER,Sapling,A,8.4,
AB,5,3,PSYBRA,147,,10,Broken while measuring; still alive. Sprouting from same stem as #1.,2015,NOVEMBER,Sapling,A,10.7,6.8
AB,5,4,PIPGLA,55,,15,,2015,NOVEMBER,Sapling,A,5.6,
AB,5,5,PIPGLA,62,,15,,2015,NOVEMBER,Sapling,A,7,
AB,5,6,PSYBRA,30,,15,"Prone. L: 80cm, VertH: 30cm",2015,NOVEMBER,Sapling,A,8.4,
AB,5,7,PIPGLA,,,,,2015,NOVEMBER,Sapling,D,,
AB,5,8,SYZJAM,79,,20,,2015,NOVEMBER,Sapling,A,9,
AB,5,9,PIPGLA,,,,,2015,NOVEMBER,Sapling,D,,
AB,5,10,PIPGLA,50,,90,Only 1 leaf.,2015,NOVEMBER,Sapling,A,6.8,
BC,5,11,PIPGLA,92,,5,,2015,NOVEMBER,Sapling,A,8.9,
BC,5,12,MICPRA,,,,,2015,NOVEMBER,Sapling,D,,
BC,5,13,PSYBRA,37,,20,,2015,NOVEMBER,Sapling,A,4.3,
BC,5,14,,,,,,2015,NOVEMBER,Sapling,D,,
BC,5,15,PSYBRA,176,,15,Vine growing on it,2015,NOVEMBER,Sapling,A,17.9,5.6
BC,5,16,PREMON,,,,,2015,NOVEMBER,Sapling,NF,,
BC,5,17,PIPGLA,100,,5,,2015,NOVEMBER,Sapling,A,10.1,
BC,5,18,CALCAL,43,,10,,2015,NOVEMBER,Sapling,A,5.9,
BC,5,19,PIPGLA,,,,,2015,NOVEMBER,Sapling,NF,,
BC,5,20,PIPGLA,41,,10,,2015,NOVEMBER,Sapling,A,4.9,
DE,5,21,PIPGLA,34,,1,Resprouting from leaning stem,2015,NOVEMBER,Sapling,A,7.7,
DE,5,22,CASARB,350,,5,,2015,NOVEMBER,Sapling,A,26.8,21.1
DE,5,23,MICPRA,14,,30,,2015,NOVEMBER,Sapling,A,19,
DE,5,24,MICPRA,,,,,2015,NOVEMBER,Sapling,D,,
DE,5,25,PSYBRA,39,,5,,2015,NOVEMBER,Sapling,A,4,
DE,5,26,MICPRA,92,,10,,2015,NOVEMBER,Sapling,A,10.9,
DE,5,27,PIPGLA,48,,1,Tagged stem dead. Second stem measured.,2015,NOVEMBER,Sapling,A,5,
DE,5,28,OCOSIN,,,,,2015,NOVEMBER,Sapling,D,,
DE,5,29,PIPGLA,56,,5,Prone,2015,NOVEMBER,Sapling,A,6.9,
DE,5,30,PSYBRA,35,,5,,2015,NOVEMBER,Sapling,A,5.4,
DE,5,31,OCOLEU,48,,40,,2015,NOVEMBER,Sapling,A,6.9,
DE,5,32,PIPGLA,41,,5,,2015,NOVEMBER,Sapling,A,4.7,
DE,5,33,PSYBRA,53,,1,Main stem broke; resprouting,2015,NOVEMBER,Sapling,A,6.9,
DE,5,34,PIPGLA,38,,10,,2015,NOVEMBER,Sapling,A,4.7,
EF,5,35,CASSYL,176,,10,,2015,NOVEMBER,Sapling,A,23,8.5
EF,5,36,PIPGLA,34,,1,Branch fell on main stem; resprouting,2015,NOVEMBER,Sapling,A,5.8,
EF,5,37,PSYBRA,68,,10,,2015,NOVEMBER,Sapling,A,7.1,
EF,5,38,PIPGLA,48,,1,Main stem broken; sprout measured,2015,NOVEMBER,Sapling,A,6.3,
EF,5,39,MICPRA,76,,15,,2015,NOVEMBER,Sapling,A,7.9,
EF,5,40,PIPGLA,69,,1,Main stem dead; sprout measured,2015,NOVEMBER,Sapling,A,7.9,
EF,5,41,PSYBRA,146,,15,Leaning >45 deg,2015,NOVEMBER,Sapling,A,14.5,4.2
EF,5,42,PSYBRA,57,,1,,2015,NOVEMBER,Sapling,A,6,
EF,5,43,PSYBRA,,,,Sprouting from same stem as #42.,2015,NOVEMBER,Sapling,D,,
EF,5,44,PIPGLA,25,,25,Laying on ground; resprout measured. Sprouting from same stem as #38.,2015,NOVEMBER,Sapling,A,8.3,
EF,5,45,PSYBRA,28,,10,Prone; something fell on it. Sprout measured,2015,NOVEMBER,Sapling,A,3.9,
AB,6,1,PSYBRA,169,,1,,2015,NOVEMBER,Sapling,A,33.6,8.8
AB,6,2,PSYBRA,56,,1,,2015,NOVEMBER,Sapling,A,5.8,
AB,6,3,CALCAL,29,,0,,2015,NOVEMBER,Sapling,A,3.7,
AB,6,4,PIPGLA,8,,1,Very tiny sprout?,2015,NOVEMBER,Sapling,A,4,
AB,6,5,,,,,,2015,NOVEMBER,Sapling,D,,
BC,6,6,PIPGLA,30,,0,"Prone, main stem broken",2015,NOVEMBER,Sapling,A,4.5,
BC,6,7,,,,,,2015,NOVEMBER,Sapling,D,,
BC,6,8,PIPGLA,20,,5,,2015,NOVEMBER,Sapling,A,6.4,
DE,6,9,PREMON,149,,0,,2015,NOVEMBER,Sapling,A,54.4,
DE,6,10,CASARB,18,,1,Main stem broken,2015,NOVEMBER,Sapling,A,8.5,
