TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg Water ,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,COMENTARIO
8/3/2016 0:00,0,0.3,1.584,NAN,100,NAN,24.48,NAN,8/3/2016 14:00,100,8/3/2016 21:02,NAN,8/3/2016 14:05,1.239,8/3/2016 20:49,NAN,8/3/2016 14:00,63.11,8/3/2016 14:50,NAN,8/3/2016 14:05,0,8/3/2016 13:59,NAN,NAN,302.8,10920.05,746.1,NAN,NAN,NAN,510.7,0.217,182.5,34.79,0.232,0.004,0.006,0.019,0.07,0.085,0.019,0.01,0.004,12.04,
8/4/2016 0:00,1,1.6,1.586,26.21,100,26.34,24.92,31.28,8/4/2016 13:51,100,8/4/2016 0:00,31.65,8/4/2016 13:44,3.316,8/4/2016 8:24,23.15,8/4/2016 4:47,71.62,8/4/2016 13:28,23.26,8/4/2016 4:51,0,8/4/2016 0:00,0.159,6.84844,282.8,24428.09,726.7,2.512,2.542,0.265,470.9,0.289,174.4,50.13,0.391,0.021,0.017,0.03,0.089,0.06,0.03,0.028,0.013,12.03,
8/5/2016 0:00,2,18,1.59,24.92,100,25.08,25.34,27.35,8/5/2016 9:46,100,8/5/2016 0:00,27.67,8/5/2016 9:44,3.396,8/5/2016 6:11,23.09,8/5/2016 13:49,96.3,8/5/2016 8:14,23.24,8/5/2016 14:10,0,8/5/2016 0:00,0.033,1.430228,66.13,5712.494,671.7,0.765,0.766,0.051,98.9,0.208,176,44.02,0.308,0.016,0.012,0.023,0.057,0.057,0.018,0.019,0.007,11.99,
8/6/2016 0:00,3,13.3,1.59,26.18,100,26.35,25.04,30.23,8/6/2016 12:51,100,8/6/2016 0:00,30.43,8/6/2016 12:51,1.638,8/6/2016 9:39,24.09,8/6/2016 3:40,77.79,8/6/2016 12:56,24.28,8/6/2016 3:39,0,8/6/2016 0:02,0.166,7.171907,293.7,25369.89,676.9,1.568,1.6,0.269,472.4,0.147,144.2,47.98,0.211,0.019,0.014,0.027,0.036,0.021,0.011,0.014,0.006,12.04,
8/7/2016 0:00,4,0,1.586,27.69,100,27.74,25.73,32.41,8/7/2016 12:39,100,8/7/2016 0:00,32.6,8/7/2016 12:30,3.236,8/7/2016 8:55,24.93,8/7/2016 6:37,71.67,8/7/2016 11:34,25.01,8/7/2016 6:32,0,8/7/2016 0:00,0.224,9.658629,399.1,34474.75,715.4,2.572,2.587,0.355,626.3,0.152,151.7,44.77,0.224,0.013,0.015,0.03,0.038,0.023,0.013,0.015,0.004,12.02,
8/8/2016 0:00,5,0,1.585,27.76,100,27.81,25.25,32.56,8/8/2016 14:37,100,8/8/2016 0:00,32.8,8/8/2016 14:02,1.958,8/8/2016 15:43,24.82,8/8/2016 5:45,64.09,8/8/2016 13:23,24.91,8/8/2016 5:44,0,8/8/2016 0:00,0.214,9.228839,384.5,33214.23,720.7,2.442,2.473,0.331,592.8,0.155,147.5,42.68,0.262,0.017,0.016,0.023,0.044,0.021,0.012,0.015,0.007,12.02,
8/9/2016 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2016 0:00,6,0.2,1.583,NAN,87.5,27.04,24.69,NAN,8/10/2016 0:00,100,8/9/2016 0:00,32.3,8/9/2016 13:10,2.117,8/9/2016 10:19,NAN,8/10/2016 0:00,83.6,8/9/2016 10:20,24.3,8/9/2016 23:57,0,8/9/2016 0:00,0.184,7.932118,329.1,28428.29,727.3,NAN,2.264,0.312,554.2,0.186,176.6,49.38,0.295,0.02,0.01,0.022,0.046,0.034,0.019,0.024,0.011,12.01,Desconetado CS251 para removerlo Pico del Este.
8/11/2016 0:00,7,5.2,1.585,NAN,87.5,25.71,24.3,NAN,8/11/2016 0:00,87.5,8/10/2016 0:00,31.32,8/10/2016 14:29,1.638,8/10/2016 0:58,NAN,8/11/2016 0:00,87.5,8/10/2016 0:00,22.82,8/10/2016 5:04,0,8/10/2016 0:00,0.149,6.438025,270.9,23399.75,726,NAN,2.318,0.262,466.2,0.178,158.1,41.98,0.246,0.013,0.013,0.035,0.053,0.032,0.013,0.015,0.003,12,
8/12/2016 0:00,8,28.9,1.583,NAN,87.5,25.67,23.93,NAN,8/12/2016 0:00,87.5,8/11/2016 0:00,31.32,8/11/2016 14:27,1.878,8/11/2016 13:31,NAN,8/12/2016 0:00,87.5,8/11/2016 0:00,23.32,8/11/2016 5:06,0,8/11/2016 0:00,0.153,6.614514,276.2,23857.18,729.8,NAN,2.513,0.277,491.3,0.137,153.8,44.03,0.226,0.015,0.013,0.022,0.037,0.021,0.01,0.014,0.005,12,
8/13/2016 0:00,9,0.4,1.583,NAN,87.5,25.8,23.61,NAN,8/13/2016 0:00,87.5,8/12/2016 0:00,31.31,8/12/2016 13:17,1.159,8/12/2016 8:22,NAN,8/13/2016 0:00,87.5,8/12/2016 0:00,22.89,8/12/2016 6:03,0,8/12/2016 0:00,0.201,8.678294,362.2,31283.48,728.7,NAN,2.705,0.325,579.3,0.126,163.7,37.1,0.201,0.01,0.007,0.017,0.047,0.023,0.009,0.011,0.004,12,
8/14/2016 0:00,10,8.4,1.583,NAN,87.5,25.31,23.58,NAN,8/14/2016 0:00,87.5,8/13/2016 0:00,29.9,8/13/2016 12:13,1.958,8/13/2016 10:17,NAN,8/14/2016 0:00,87.5,8/13/2016 0:00,22.81,8/13/2016 5:00,0,8/13/2016 0:00,0.112,4.817016,203.9,17611.14,729.5,NAN,2.087,0.197,353.8,0.162,154.9,41.54,0.222,0.011,0.011,0.034,0.051,0.025,0.012,0.013,0.005,12,
8/15/2016 0:00,11,10.6,1.582,NAN,87.5,25.83,24.25,NAN,8/15/2016 0:00,87.5,8/14/2016 0:00,31.6,8/14/2016 13:04,1.558,8/14/2016 23:29,NAN,8/15/2016 0:00,87.5,8/14/2016 0:00,23.02,8/14/2016 5:12,0,8/14/2016 0:00,0.189,8.149619,338.8,29267.6,728.3,NAN,2.572,0.319,563.2,0.12,163.5,39.33,0.199,0.011,0.009,0.019,0.034,0.021,0.012,0.01,0.004,12,
8/16/2016 0:00,12,0,1.584,NAN,87.5,26.61,23.87,NAN,8/16/2016 0:00,87.5,8/15/2016 0:00,31.91,8/15/2016 11:10,0.999,8/15/2016 12:00,NAN,8/16/2016 0:00,87.5,8/15/2016 0:00,23.34,8/15/2016 5:50,0,8/15/2016 0:00,0.224,9.674227,396.6,34260.38,723.4,NAN,2.898,0.34,596,0.133,159.2,45.73,0.201,0.014,0.009,0.022,0.038,0.02,0.009,0.017,0.006,12.01,
8/17/2016 0:00,13,2.8,1.577,NAN,87.5,25.48,23.9,NAN,8/17/2016 0:00,87.5,8/16/2016 0:00,30.9,8/16/2016 15:06,1.079,8/16/2016 22:07,NAN,8/17/2016 0:00,87.5,8/16/2016 0:00,22.47,8/16/2016 4:43,0,8/16/2016 0:00,0.155,6.711287,278.2,24033.34,734.5,NAN,2.428,0.273,483.8,0.148,160.4,39.6,0.209,0.011,0.008,0.03,0.046,0.027,0.012,0.011,0.003,11.99,
8/18/2016 0:00,14,0,1.577,NAN,87.5,26.61,24.75,NAN,8/18/2016 0:00,87.5,8/17/2016 0:00,31.43,8/17/2016 13:06,0.999,8/17/2016 16:51,NAN,8/18/2016 0:00,87.5,8/17/2016 0:00,23.5,8/17/2016 2:20,0,8/17/2016 0:10,0.153,6.616552,269.6,23285.12,733.6,NAN,2.475,0.266,464,0.161,181.9,49.43,0.214,0.015,0.009,0.02,0.04,0.033,0.017,0.018,0.008,12,
8/19/2016 0:00,15,0,1.577,NAN,87.5,27.45,24.3,NAN,8/19/2016 0:00,87.5,8/18/2016 0:00,32.93,8/18/2016 13:56,2.038,8/18/2016 15:49,NAN,8/19/2016 0:00,87.5,8/18/2016 0:00,24.22,8/18/2016 23:58,0,8/18/2016 0:00,0.213,9.20927,378.5,32695.6,735.2,NAN,2.913,0.334,587.5,0.245,142.9,41.15,0.31,0.018,0.023,0.06,0.086,0.031,0.012,0.012,0.003,11.99,
8/20/2016 0:00,16,0,1.577,NAN,87.5,27.51,25.31,NAN,8/20/2016 0:00,87.5,8/19/2016 0:00,33.6,8/19/2016 14:12,1.398,8/19/2016 13:24,NAN,8/20/2016 0:00,87.5,8/19/2016 0:00,23.28,8/19/2016 6:14,0,8/19/2016 1:02,0.258,11.16539,455.5,39347.83,736.8,NAN,3.355,0.367,642.9,0.187,152,37.46,0.224,0.01,0.012,0.044,0.068,0.033,0.009,0.008,0.003,12.01,
8/21/2016 0:00,17,0,1.575,NAN,87.5,26.59,24.19,NAN,8/21/2016 0:00,87.5,8/20/2016 0:00,32.27,8/20/2016 14:19,2.197,8/20/2016 12:37,NAN,8/21/2016 0:00,87.5,8/20/2016 0:00,23.48,8/20/2016 5:30,0,8/20/2016 0:00,0.175,7.580347,307.7,26578.08,740,NAN,2.641,0.294,507.9,0.181,170.7,47.98,0.267,0.016,0.009,0.023,0.056,0.031,0.015,0.022,0.008,11.99,
8/22/2016 0:00,18,0.1,1.574,NAN,87.5,26.65,24.72,NAN,8/22/2016 0:00,87.5,8/21/2016 0:00,32.57,8/21/2016 13:37,2.677,8/21/2016 12:42,NAN,8/22/2016 0:00,87.5,8/21/2016 0:00,23.02,8/21/2016 4:23,0,8/21/2016 0:00,0.177,7.649018,319.3,27581.77,742.3,NAN,2.905,0.295,526.1,0.216,167.5,47.29,0.325,0.021,0.012,0.033,0.065,0.035,0.024,0.018,0.008,11.99,
8/23/2016 0:00,19,1.5,1.577,NAN,87.5,26.29,23.84,NAN,8/23/2016 0:00,87.5,8/22/2016 0:00,31.85,8/22/2016 15:45,2.197,8/22/2016 10:39,NAN,8/23/2016 0:00,87.5,8/22/2016 0:00,23.78,8/22/2016 23:58,0,8/22/2016 0:00,0.157,6.772583,282.8,24431.21,737.5,NAN,2.325,0.28,497.1,0.134,158.9,35.11,0.222,0.009,0.01,0.021,0.051,0.023,0.009,0.01,0.003,11.99,
8/24/2016 0:00,20,4.2,1.574,NAN,87.5,25.76,24.63,NAN,8/24/2016 0:00,87.5,8/23/2016 0:00,31.07,8/23/2016 13:17,1.638,8/23/2016 11:41,NAN,8/24/2016 0:00,87.5,8/23/2016 0:00,22.38,8/23/2016 6:18,0,8/23/2016 0:00,0.174,7.535429,312.6,27001.22,741.9,NAN,2.713,0.294,515.9,0.162,155.8,40.1,0.216,0.008,0.008,0.033,0.059,0.022,0.013,0.013,0.005,11.99,
8/25/2016 0:00,21,3.1,1.573,NAN,87.5,25.71,25.55,NAN,8/25/2016 0:00,87.5,8/24/2016 0:00,31.18,8/24/2016 13:32,1.958,8/24/2016 13:24,NAN,8/25/2016 0:00,87.5,8/24/2016 0:00,23.53,8/24/2016 5:42,0,8/24/2016 0:00,0.115,4.955707,213.2,18417.14,739.3,NAN,1.749,0.19,349.6,0.155,160.4,43.46,0.217,0.013,0.012,0.029,0.042,0.029,0.015,0.012,0.004,11.99,
8/26/2016 0:00,22,2.5,1.574,NAN,87.5,26.48,25.1,NAN,8/26/2016 0:00,87.5,8/25/2016 0:00,31.38,8/25/2016 14:34,1.878,8/25/2016 6:52,NAN,8/26/2016 0:00,87.5,8/25/2016 0:00,24.13,8/25/2016 5:28,0,8/25/2016 0:00,0.135,5.849687,247.4,21372.19,734.2,NAN,1.715,0.218,394.7,0.158,156.7,40.08,0.218,0.008,0.011,0.034,0.053,0.022,0.016,0.012,0.003,11.99,
8/27/2016 0:00,23,0.5,1.579,NAN,87.5,25.52,23.44,NAN,8/27/2016 0:00,87.5,8/26/2016 0:00,28.96,8/26/2016 11:20,2.117,8/26/2016 9:52,NAN,8/27/2016 0:00,87.5,8/26/2016 0:00,23.48,8/26/2016 22:59,0,8/26/2016 0:00,0.064,2.745156,119.2,10294.87,712.7,NAN,1.275,0.09,167.1,0.183,167.2,44.57,0.248,0.016,0.011,0.027,0.058,0.034,0.017,0.018,0.003,11.96,
8/28/2016 0:00,24,0.5,1.575,NAN,87.5,26.57,23.21,NAN,8/28/2016 0:00,87.5,8/27/2016 0:00,32.88,8/27/2016 13:51,0.919,8/27/2016 8:06,NAN,8/28/2016 0:00,87.5,8/27/2016 0:00,22.96,8/27/2016 5:14,0,8/27/2016 0:00,0.241,10.41869,428.7,37027.7,736.5,NAN,3.44,0.359,634,0.128,146.6,34.31,0.2,0.008,0.009,0.032,0.046,0.017,0.008,0.006,0.003,12,
8/29/2016 0:00,25,5.1,1.573,NAN,87.5,25.53,23.52,NAN,8/29/2016 0:00,87.5,8/28/2016 0:00,31.7,8/28/2016 12:09,1.159,8/28/2016 12:42,NAN,8/29/2016 0:00,87.5,8/28/2016 0:00,22.52,8/28/2016 6:17,0,8/28/2016 0:00,0.146,6.285765,261.8,22616.42,740,NAN,2.656,0.259,456.2,0.123,146.2,39.09,0.198,0.013,0.008,0.023,0.042,0.016,0.005,0.011,0.005,11.99,
8/30/2016 0:00,26,0.1,1.573,NAN,87.5,26.47,23.81,NAN,8/30/2016 0:00,87.5,8/29/2016 0:00,31.78,8/29/2016 15:02,0.999,8/29/2016 7:25,NAN,8/30/2016 0:00,87.5,8/29/2016 0:00,23.28,8/29/2016 3:23,0,8/29/2016 0:00,0.182,7.880315,321.2,27743.31,739.2,NAN,2.981,0.292,507.7,0.127,138.3,36.48,0.199,0.01,0.015,0.027,0.041,0.016,0.007,0.007,0.002,11.99,
8/31/2016 0:00,27,0,1.567,NAN,87.5,27.54,26.72,NAN,8/31/2016 0:00,87.5,8/30/2016 0:00,32.88,8/30/2016 13:28,2.117,8/30/2016 9:20,NAN,8/31/2016 0:00,87.5,8/30/2016 0:00,23.39,8/30/2016 2:22,0,8/30/2016 0:18,0.208,8.993836,368.1,31795.45,739.5,NAN,3.068,0.319,560.7,0.14,142.9,39.87,0.208,0.012,0.014,0.032,0.041,0.017,0.011,0.01,0.003,12,
9/1/2016 0:00,28,0,1.568,NAN,87.5,27.09,24.54,NAN,9/1/2016 0:00,87.5,8/31/2016 0:00,32.78,8/31/2016 12:55,1.079,8/31/2016 14:49,NAN,9/1/2016 0:00,87.5,8/31/2016 0:00,23.72,8/31/2016 5:37,0,8/31/2016 0:00,0.158,6.82327,274.8,23737.91,741.3,NAN,2.525,0.28,482.8,0.157,159.8,44.48,0.21,0.011,0.013,0.026,0.048,0.026,0.013,0.014,0.005,11.99,
9/2/2016 0:00,29,7.2,1.573,NAN,87.5,25.84,24.39,NAN,9/2/2016 0:00,87.5,9/1/2016 0:00,31.35,9/1/2016 9:40,1.958,9/1/2016 21:14,NAN,9/2/2016 0:00,87.5,9/1/2016 0:00,22.52,9/1/2016 6:03,0,9/1/2016 0:00,0.16,6.900915,283,24446.73,735.2,NAN,2.633,0.271,471.4,0.152,169.2,39.27,0.218,0.008,0.008,0.025,0.044,0.038,0.013,0.012,0.004,11.98,
9/3/2016 0:00,30,14.2,1.573,NAN,87.5,27.16,24.3,NAN,9/3/2016 0:00,87.5,9/2/2016 0:00,36.33,9/2/2016 14:58,1.798,9/2/2016 7:20,NAN,9/3/2016 0:00,87.5,9/2/2016 0:00,23.83,9/2/2016 5:33,0,9/2/2016 0:00,0.198,8.57285,355.7,30724.29,738.3,NAN,3.407,0.336,597.8,0.133,159.6,38.26,0.215,0.009,0.009,0.023,0.041,0.025,0.012,0.009,0.006,11.99,
9/4/2016 0:00,31,0.1,1.57,NAN,87.5,27.13,26.5,NAN,9/4/2016 0:00,87.5,9/3/2016 0:00,32.6,9/3/2016 12:29,3.156,9/3/2016 16:00,NAN,9/4/2016 0:00,87.5,9/3/2016 0:00,23.75,9/3/2016 6:13,0,9/3/2016 0:00,0.11,4.753289,192.3,16610.45,739.6,NAN,2.495,0.173,301.7,0.234,196.3,52.18,0.307,0.018,0.011,0.022,0.054,0.055,0.029,0.03,0.014,11.99,
9/5/2016 0:00,32,0,1.573,NAN,87.5,27.77,26.5,NAN,9/5/2016 0:00,87.5,9/4/2016 0:00,33.96,9/4/2016 13:57,1.478,9/4/2016 5:41,NAN,9/5/2016 0:00,87.5,9/4/2016 0:00,24.83,9/4/2016 4:10,0,9/4/2016 0:00,0.13,5.628329,225.9,19509.81,743.1,NAN,2.327,0.207,358.9,0.208,164.9,54.47,0.234,0.013,0.018,0.038,0.052,0.036,0.02,0.02,0.011,11.99,
9/6/2016 0:00,33,10.9,1.575,NAN,87.5,25.94,23.29,NAN,9/6/2016 0:00,87.5,9/5/2016 0:00,32.17,9/5/2016 14:57,3.236,9/5/2016 9:51,NAN,9/6/2016 0:00,87.5,9/5/2016 0:00,22.02,9/5/2016 19:05,0,9/5/2016 0:00,0.105,4.549202,192.4,16617.9,737.6,NAN,2.404,0.166,301,0.259,161.5,49.16,0.343,0.016,0.021,0.051,0.071,0.047,0.027,0.017,0.009,11.98,
9/7/2016 0:00,34,4.3,1.572,NAN,87.5,26.95,23.24,NAN,9/7/2016 0:00,87.5,9/6/2016 0:00,35.36,9/6/2016 14:45,2.916,9/6/2016 8:50,NAN,9/7/2016 0:00,87.5,9/6/2016 0:00,23.02,9/6/2016 23:44,0,9/6/2016 0:00,0.199,8.599304,356.7,30811.16,740,NAN,3.62,0.318,564.4,0.176,150.2,53.05,0.228,0.017,0.017,0.025,0.052,0.023,0.009,0.019,0.014,11.99,
9/8/2016 0:00,35,3.2,1.576,NAN,87.5,26.01,22.95,NAN,9/8/2016 0:00,87.5,9/7/2016 0:00,35.99,9/7/2016 15:11,1.878,9/7/2016 13:34,NAN,9/8/2016 0:00,87.5,9/7/2016 0:00,22.01,9/7/2016 6:03,0,9/7/2016 0:00,0.194,8.385146,343.5,29675.07,740,NAN,4.072,0.331,579.1,0.171,141.2,43.89,0.239,0.016,0.013,0.036,0.061,0.014,0.01,0.015,0.006,11.98,
9/9/2016 0:00,36,0.1,1.577,NAN,87.5,26.46,23.96,NAN,9/9/2016 0:00,87.5,9/8/2016 0:00,35.59,9/8/2016 15:00,1.798,9/8/2016 9:12,NAN,9/9/2016 0:00,87.5,9/8/2016 0:00,22.31,9/8/2016 4:18,0,9/8/2016 0:00,0.219,9.451427,389,33599.2,741.4,NAN,4.033,0.351,615.3,0.152,149,34.23,0.219,0.009,0.01,0.034,0.058,0.021,0.01,0.007,0.003,11.99,
9/10/2016 0:00,37,1.1,1.582,NAN,87.5,27.36,24.48,NAN,9/10/2016 0:00,87.5,9/9/2016 0:00,36.76,9/9/2016 14:05,1.319,9/9/2016 12:10,NAN,9/10/2016 0:00,87.5,9/9/2016 0:00,23.4,9/9/2016 4:21,0,9/9/2016 0:16,0.221,9.55833,394.3,34062.55,740.2,NAN,3.855,0.36,634.2,0.172,176.9,45.21,0.225,0.008,0.008,0.026,0.055,0.03,0.016,0.024,0.005,11.98,
9/11/2016 0:00,38,39.4,1.567,NAN,87.5,25.56,23.81,NAN,9/11/2016 0:00,87.5,9/10/2016 0:00,32.79,9/10/2016 10:06,3.555,9/10/2016 13:58,NAN,9/11/2016 0:00,87.5,9/10/2016 0:00,23.52,9/10/2016 14:12,0,9/10/2016 0:03,0.116,5.020122,210.9,18218.88,743.5,NAN,2.352,0.223,392.5,0.241,152.9,49.73,0.354,0.02,0.024,0.05,0.07,0.024,0.016,0.028,0.009,11.98,
9/12/2016 0:00,39,4,1.571,NAN,87.5,26.51,24.25,NAN,9/12/2016 0:00,87.5,9/11/2016 0:00,35.73,9/11/2016 14:04,2.757,9/11/2016 12:13,NAN,9/12/2016 0:00,87.5,9/11/2016 0:00,23.24,9/11/2016 6:06,0,9/11/2016 0:00,0.158,6.810689,279.8,24169.14,741.7,NAN,2.998,0.283,493.9,0.288,167.1,55.18,0.384,0.027,0.021,0.038,0.08,0.045,0.023,0.037,0.018,11.98,
9/13/2016 0:00,40,1.9,1.574,NAN,87.5,26.09,23.7,NAN,9/13/2016 0:00,87.5,9/12/2016 0:00,35.63,9/12/2016 15:06,1.958,9/12/2016 10:45,NAN,9/13/2016 0:00,87.5,9/12/2016 0:00,22.55,9/12/2016 6:19,0,9/12/2016 0:00,0.136,5.853897,240.9,20810.66,743.7,NAN,2.864,0.253,444.2,0.182,159.3,36.72,0.268,0.011,0.009,0.033,0.067,0.035,0.013,0.01,0.004,11.97,
9/14/2016 0:00,41,4.3,1.573,NAN,87.5,26.1,23.41,NAN,9/14/2016 0:00,87.5,9/13/2016 0:00,34.24,9/13/2016 15:21,1.398,9/13/2016 8:54,NAN,9/14/2016 0:00,87.5,9/13/2016 0:00,22.79,9/13/2016 4:42,0,9/13/2016 0:06,0.135,5.817787,240.4,20765.5,740.6,NAN,3.159,0.248,433.8,0.14,171.8,41.4,0.212,0.008,0.006,0.023,0.046,0.021,0.015,0.014,0.008,11.97,
9/15/2016 0:00,42,12.1,1.574,NAN,87.5,26.25,23.29,NAN,9/15/2016 0:00,87.5,9/14/2016 0:00,35.2,9/14/2016 15:36,3.955,9/14/2016 12:52,NAN,9/15/2016 0:00,87.5,9/14/2016 0:00,22.3,9/14/2016 6:02,0,9/14/2016 0:00,0.193,8.324545,342.2,29556.05,740,NAN,3.841,0.315,551,0.316,152.4,40.74,0.399,0.021,0.016,0.061,0.113,0.055,0.024,0.018,0.008,11.98,
9/16/2016 0:00,43,3,1.572,NAN,87.5,26.83,23.87,NAN,9/16/2016 0:00,87.5,9/15/2016 0:00,36.21,9/15/2016 15:31,2.038,9/15/2016 16:05,NAN,9/16/2016 0:00,87.5,9/15/2016 0:00,21.92,9/15/2016 6:08,0,9/15/2016 0:00,0.234,10.09107,407.2,35177.89,741.5,NAN,4.42,0.364,627.1,0.159,158.5,36.96,0.245,0.011,0.008,0.025,0.063,0.027,0.011,0.011,0.004,11.99,
9/17/2016 0:00,44,1.3,1.576,NAN,87.5,25.86,22,NAN,9/17/2016 0:00,87.5,9/16/2016 0:00,35.84,9/16/2016 14:09,1.239,9/16/2016 9:06,NAN,9/17/2016 0:00,87.5,9/16/2016 0:00,21.68,9/16/2016 23:54,0,9/16/2016 0:00,0.171,7.398624,301.1,26010.83,740.3,NAN,3.85,0.304,525.5,0.166,169.8,35.47,0.22,0.006,0.003,0.017,0.079,0.032,0.011,0.013,0.004,11.97,
9/18/2016 0:00,45,8.9,1.572,NAN,87.5,26.46,24.22,NAN,9/18/2016 0:00,87.5,9/17/2016 0:00,36.54,9/17/2016 14:36,1.878,9/17/2016 10:17,NAN,9/18/2016 0:00,87.5,9/17/2016 0:00,21.26,9/17/2016 2:55,0,9/17/2016 0:00,0.228,9.852914,401.7,34701.62,744.7,NAN,4.266,0.358,622.7,0.193,156.2,42.17,0.271,0.014,0.012,0.026,0.082,0.02,0.013,0.019,0.006,11.99,
9/19/2016 0:00,46,17.8,1.579,NAN,87.5,26.09,24.1,NAN,9/19/2016 0:00,87.5,9/18/2016 0:00,34.15,9/18/2016 13:38,2.357,9/18/2016 9:16,NAN,9/19/2016 0:00,87.5,9/18/2016 0:00,23.34,9/18/2016 6:22,0,9/18/2016 0:00,0.145,6.247619,262.8,22704.79,745.6,NAN,2.878,0.232,416.6,0.138,160,39.35,0.228,0.014,0.009,0.02,0.046,0.023,0.011,0.011,0.004,11.99,
9/20/2016 0:00,47,9,1.575,NAN,87.5,26.47,23.67,NAN,9/20/2016 0:00,87.5,9/19/2016 0:00,34.86,9/19/2016 12:34,1.558,9/19/2016 19:49,NAN,9/20/2016 0:00,87.5,9/19/2016 0:00,23.16,9/19/2016 6:17,0,9/19/2016 0:00,0.165,7.122833,298.4,25772.06,745.5,NAN,3.207,0.288,508.9,0.178,160.8,40.41,0.228,0.011,0.01,0.024,0.074,0.03,0.014,0.012,0.005,11.98,
9/21/2016 0:00,48,2.4,1.571,NAN,87.5,26.17,23.32,NAN,9/21/2016 0:00,87.5,9/20/2016 0:00,36.02,9/20/2016 13:03,1.478,9/20/2016 13:12,NAN,9/21/2016 0:00,87.5,9/20/2016 0:00,22.74,9/20/2016 5:55,0,9/20/2016 3:12,0.169,7.284296,300.2,25931.41,747.2,NAN,3.579,0.303,531.3,0.182,152.4,39.07,0.224,0.011,0.009,0.036,0.076,0.025,0.01,0.009,0.007,11.96,
9/22/2016 0:00,49,23.4,1.585,NAN,87.5,25.07,23.64,NAN,9/22/2016 0:00,87.5,9/21/2016 0:00,32.61,9/21/2016 11:04,2.038,9/21/2016 11:45,NAN,9/22/2016 0:00,87.5,9/21/2016 0:00,22.71,9/21/2016 4:39,0,9/21/2016 0:00,0.098,4.238292,179.2,15478.96,743.5,NAN,2.359,0.182,324.6,0.152,166.3,40.14,0.226,0.011,0.008,0.023,0.053,0.024,0.019,0.012,0.004,11.96,
9/23/2016 0:00,50,19.1,1.573,NAN,87.5,25.06,22.7,NAN,9/23/2016 0:00,87.5,9/22/2016 0:00,33.25,9/22/2016 9:49,1.718,9/22/2016 10:58,NAN,9/23/2016 0:00,87.5,9/22/2016 0:00,22.37,9/22/2016 5:41,0,9/22/2016 0:00,0.089,3.864336,166.5,14383.42,742.9,NAN,2.691,0.181,323.7,0.117,143.6,32.01,0.21,0.01,0.012,0.021,0.046,0.012,0.007,0.007,0.002,11.95,
9/24/2016 0:00,51,0,1.576,NAN,87.5,26.45,23.7,NAN,9/24/2016 0:00,87.5,9/23/2016 0:00,36.32,9/23/2016 14:04,3.076,9/23/2016 10:14,NAN,9/24/2016 0:00,87.5,9/23/2016 0:00,21.41,9/23/2016 6:15,0,9/23/2016 0:00,0.226,9.749185,401.9,34719.01,743,NAN,4.458,0.346,610.9,0.178,142.8,37.91,0.301,0.021,0.019,0.036,0.057,0.02,0.011,0.008,0.004,11.98,
9/25/2016 0:00,52,3.6,1.58,NAN,87.5,26.52,23.58,NAN,9/25/2016 0:00,87.5,9/24/2016 0:00,37.27,9/24/2016 13:47,1.319,9/24/2016 8:48,NAN,9/25/2016 0:00,87.5,9/24/2016 0:00,23.02,9/24/2016 5:56,0,9/24/2016 0:00,0.175,7.557633,308.6,26653.05,742,NAN,3.724,0.303,525.3,0.129,153,30.21,0.209,0.007,0.007,0.028,0.053,0.018,0.008,0.007,0.002,11.97,
