TIMESTAMP,RECORD,Rain_mm_Tot,PanLevel,AirTC_Avg,RH,T107_C_Avg,PTemp_C,AirTC_Max,AirTC_TMx,RH_Max,RH_TMx,T107_C_Max,T107_C_TMx,WS_ms_Max,WS_ms_TMx,AirTC_Min,AirTC_TMn,RH_Min,RH_TMn,T107_C_Min,T107_C_TMn,WS_ms_Min,WS_ms_TMn,SlrkW_2_Avg,SlrMJ_2_Tot,PAR_Den_Avg,PAR_Tot_Tot,BP_mmHg,AirTC_Std,T107_C_Std,SlrkW_2_Std,PAR_Den_Std,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Std,WindDir_Hst(1),WindDir_Hst(2),WindDir_Hst(3),WindDir_Hst(4),WindDir_Hst(5),WindDir_Hst(6),WindDir_Hst(7),WindDir_Hst(8),BattV,Comentario
TS,RN,mm,inches,Deg C,%,Deg C,Deg C,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,Deg C,Deg C,%,%,Deg C,Deg C,meters/second,meters/second,kW/m^2,MJ/m^2,umol/s/m^2,mmol/m^2,mmHg,Deg C,Deg C,kW/m^2,umol/s/m^2,meters/second,Deg,Deg,meters/second,degrees,degrees,degrees,degrees,degrees,degrees,degrees,degrees,Volts,
,,Tot,Smp,Avg,Smp,Avg,Smp,Max,TMx,Max,TMx,Max,TMx,Max,TMx,Min,TMn,Min,TMn,Min,TMn,Min,TMn,Avg,Tot,Avg,Tot,Smp,Std,Std,Std,Std,WVc,WVc,WVc,Std,"Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02","Hst,8,NaN,0.0000e+00,3.6000e+02",Smp,
10/31/2014 0:00,296,7.5,10,24.59,100,26.39,22.84,29.97,10/31/2014 10:07,100,10/31/2014 0:00,28.05,10/31/2014 12:07,3.635,10/31/2014 11:46,22.83,10/31/2014 23:52,79.63,10/31/2014 9:58,24.96,10/31/2014 7:56,0,10/31/2014 0:00,33.28,0.2856587,137.2,11850.82,761.9,1.52,0.976,73.12,285.1,0.139,130,34.22,0.302,0.026,0.017,0.027,0.039,0.012,0.004,0.012,0.002,12.34,
11/1/2014 0:00,297,0.1,9.89,25.95,100,27.15,24.72,31.3,11/1/2014 12:59,100,11/1/2014 0:00,31.18,11/1/2014 15:18,2.437,11/1/2014 10:13,22.84,11/1/2014 1:09,76.96,11/1/2014 11:05,24,11/1/2014 7:03,0,11/1/2014 0:00,65.82,0.5649972,229.7,19840.22,763.2,2.505,2.457,123.4,451.6,0.176,167.9,32.43,0.324,0.016,0.005,0.02,0.069,0.035,0.015,0.015,0.002,12.34,
11/2/2014 0:00,298,18,10.08,25.69,100,27.81,24.16,31.3,11/2/2014 10:19,100,11/2/2014 0:00,30.8,11/2/2014 15:23,3.236,11/2/2014 10:29,23.17,11/2/2014 6:55,70.2,11/2/2014 10:19,25.43,11/2/2014 7:58,0,11/2/2014 0:00,55.56,0.4768712,173.5,14990.06,762.9,2.137,1.703,106.8,367.9,0.167,175.2,36.81,0.345,0.013,0.007,0.024,0.045,0.028,0.017,0.031,0.002,12.35,
11/3/2014 0:00,299,31.9,10.1,25.49,100,27.68,22.75,29.6,11/3/2014 12:59,100,11/3/2014 0:00,30.67,11/3/2014 14:20,3.476,11/3/2014 22:00,22.36,11/3/2014 23:42,76.34,11/3/2014 13:21,25.29,11/3/2014 6:51,0,11/3/2014 0:00,58.76,0.5043868,236.5,20430.62,762.6,1.986,1.857,95.5,378.7,0.247,154.7,35.78,0.352,0.013,0.013,0.05,0.1,0.038,0.015,0.017,0,12.33,
11/4/2014 0:00,300,19.4,10.1,23.36,100,25.45,21.97,26.84,11/4/2014 9:06,100,11/4/2014 0:00,26.73,11/4/2014 14:24,2.597,11/4/2014 11:45,21.8,11/4/2014 23:10,93.7,11/4/2014 11:32,24.34,11/4/2014 23:59,0,11/4/2014 0:00,32.52,0.2791561,134.9,11651.81,760.8,1.074,0.709,54.57,221.2,0.154,164.5,43.41,0.313,0.017,0.008,0.031,0.029,0.012,0.011,0.046,0,12.35,
11/5/2014 0:00,301,5.4,10.1,22.59,100,24.14,21.56,25.77,11/5/2014 8:55,100,11/5/2014 0:00,25.43,11/5/2014 15:49,4.275,11/5/2014 10:50,21.14,11/5/2014 6:32,84,11/5/2014 13:47,23.07,11/5/2014 6:38,0,11/5/2014 0:00,27.66,0.237434,110.2,9519.167,762.8,1.217,0.652,46.24,181.6,0.182,136,30.37,0.337,0.014,0.022,0.064,0.05,0.013,0.01,0.009,0,12.32,
11/6/2014 0:00,302,5.5,10.09,24.24,100,25,23.93,29.01,11/6/2014 11:17,100,11/6/2014 0:00,27.92,11/6/2014 15:42,2.996,11/6/2014 11:49,21.16,11/6/2014 4:57,78.07,11/6/2014 11:49,22.26,11/6/2014 7:33,0,11/6/2014 0:00,44.38,0.3809694,172.2,14875.5,762.1,2.408,2.027,83.5,309.7,0.188,147.9,35.2,0.323,0.022,0.011,0.041,0.062,0.027,0.012,0.013,0,12.34,
11/7/2014 0:00,333,0.3,10.08,21.96,100,24.61,18.43,29.35,12/7/2014 12:41,100,12/7/2014 0:00,29.37,12/7/2014 14:23,0,12/7/2014 0:00,18.53,12/7/2014 21:58,61.48,12/7/2014 13:14,21.43,12/7/2014 8:10,0,12/7/2014 0:00,73.33,0.6294111,203.2,17553.24,761.7,3.503,2.449,134.3,423.6,0,0,0,0,0,0,0,0,0,0,0,0,12.3,
12/8/2014 0:00,334,0,10.02,21.38,100,23.65,18.92,29.04,12/8/2014 12:17,100,12/8/2014 0:00,28.41,12/8/2014 14:29,0,12/8/2014 0:00,16.77,12/8/2014 6:29,56.82,12/8/2014 11:11,19.65,12/8/2014 8:07,0,12/8/2014 0:00,77.21,0.6626863,280.1,24192.05,762.8,3.866,2.784,135.7,487.7,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/9/2014 0:00,335,0,9.97,21.79,100,23.72,19.84,28.88,12/9/2014 12:35,100,12/9/2014 0:00,28.07,12/9/2014 14:39,0,12/9/2014 0:00,17.94,12/9/2014 4:28,60.64,12/9/2014 12:53,20.25,12/9/2014 8:09,0,12/9/2014 0:00,68.18,0.5851734,254.3,21968.19,762.1,3.452,2.466,130.3,473.9,0,0,0,0,0,0,0,0,0,0,0,0,12.31,
12/10/2014 0:00,336,0,9.94,22.73,100,23.98,20.61,27.87,12/10/2014 12:01,100,12/10/2014 0:00,26.68,12/10/2014 15:23,0,12/10/2014 0:00,19.7,12/10/2014 2:42,80.6,12/10/2014 13:26,21.75,12/10/2014 8:11,0,12/10/2014 0:00,39.46,0.3387226,154.4,13341.26,763.4,2.571,1.658,68.34,257.2,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/11/2014 0:00,337,0,9.91,23.05,100,24.6,20.93,29.46,12/11/2014 11:57,100,12/11/2014 0:00,27.95,12/11/2014 14:38,0.36,12/11/2014 19:50,19.59,12/11/2014 6:33,67.88,12/11/2014 12:01,21.6,12/11/2014 7:57,0,12/11/2014 0:00,55.74,0.4784631,206.8,17865.37,764.8,3.018,2.159,111.6,403,0,139.7,0.793,0.01,0,0,0,0,0,0,0,0,12.32,
12/12/2014 0:00,338,3.9,9.94,23.13,100,24.92,21.23,29.5,12/12/2014 13:18,100,12/12/2014 0:00,28.46,12/12/2014 15:07,0.44,12/12/2014 10:55,20.26,12/12/2014 1:59,69.97,12/12/2014 13:13,22.45,12/12/2014 6:57,0,12/12/2014 0:00,52.07,0.4469626,163.3,14102.89,763.6,2.579,1.938,111.6,367,0.001,139.6,1.948,0.017,0,0,0,0,0,0,0,0,12.32,
12/13/2014 0:00,339,5.2,9.98,22.82,100,25.04,20.18,28.39,12/13/2014 14:13,100,12/13/2014 0:00,28.65,12/13/2014 15:07,0.999,12/13/2014 9:28,20.24,12/13/2014 6:14,76.98,12/13/2014 10:36,22.45,12/13/2014 7:15,0,12/13/2014 0:00,58.59,0.5028816,192.2,16606.3,760.9,2.561,1.947,113.8,401,0.012,154.5,6.044,0.076,0,0,0.003,0.005,0.003,0,0,0,12.32,
12/14/2014 0:00,340,16.4,10.1,23.2,100,25.18,21.72,30.15,12/14/2014 12:53,100,12/14/2014 0:00,29.99,12/14/2014 14:35,0,12/14/2014 0:00,19.49,12/14/2014 6:23,64.15,12/14/2014 11:40,21.75,12/14/2014 8:08,0,12/14/2014 0:00,72.48,0.6220856,197.6,17065.62,760.8,3.334,2.647,127.1,388.3,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/15/2014 0:00,341,11.7,10.1,23.16,100,25.08,21.89,27.7,12/15/2014 11:00,100,12/15/2014 0:00,27.3,12/15/2014 14:24,0,12/15/2014 0:00,21.45,12/15/2014 0:44,77.53,12/15/2014 10:58,23.36,12/15/2014 7:25,0,12/15/2014 0:00,38.23,0.3281452,94.6,8168.14,763,1.762,1.265,71.04,203,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/16/2014 0:00,342,213.5,10.11,22.15,100,22.96,21.97,23.21,12/16/2014 17:10,100,12/16/2014 0:00,24.23,12/16/2014 0:05,0,12/16/2014 0:00,19.81,12/16/2014 13:34,100,12/16/2014 0:00,22.36,12/16/2014 14:07,0,12/16/2014 0:00,9.75,0.08364487,25.67,2217.466,764.6,0.599,0.454,15.81,34.52,0,0,0,0,0,0,0,0,0,0,0,0,12.28,
12/17/2014 0:00,343,1.2,10.1,23.05,100,24.15,20.56,28.2,12/17/2014 11:51,100,12/17/2014 0:00,27.27,12/17/2014 14:33,0,12/17/2014 0:00,20.28,12/17/2014 23:55,71.23,12/17/2014 11:55,21.79,12/17/2014 7:13,0,12/17/2014 0:00,51.58,0.4427192,112.5,9715.401,764,2.053,1.899,102.8,280.6,0,0,0,0,0,0,0,0,0,0,0,0,12.36,
12/18/2014 0:00,344,1.6,10.1,22.32,100,24.17,20.58,27.92,12/18/2014 10:51,100,12/18/2014 0:00,26.52,12/18/2014 15:22,0,12/18/2014 0:00,19.81,12/18/2014 6:09,65.54,12/18/2014 10:37,21.98,12/18/2014 7:13,0,12/18/2014 0:00,48.75,0.4184705,169.7,14661.55,763.3,2.254,1.504,98.4,335.3,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/19/2014 0:00,345,0,10.09,22.69,100,24.11,20.53,28.38,12/19/2014 12:16,100,12/19/2014 0:00,26.84,12/19/2014 15:38,0,12/19/2014 0:00,19.18,12/19/2014 6:58,64.62,12/19/2014 11:46,21.51,12/19/2014 7:20,0,12/19/2014 0:00,53.59,0.4599445,180,15551.42,763.6,2.57,1.821,101.8,342.4,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/20/2014 0:00,346,4.6,10.08,22.76,100,24.84,21.81,29.87,12/20/2014 13:38,100,12/20/2014 0:00,29.11,12/20/2014 14:43,0,12/20/2014 0:00,19.19,12/20/2014 7:00,66.59,12/20/2014 13:38,21.55,12/20/2014 7:54,0,12/20/2014 0:00,69.16,0.5936298,204.3,17651.8,764.7,3.096,2.49,128.5,424.8,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/21/2014 0:00,347,0.1,10.02,22.35,100,24.89,19.36,28.64,12/21/2014 12:32,100,12/21/2014 0:00,28.23,12/21/2014 14:00,0,12/21/2014 0:00,19.32,12/21/2014 22:09,63.89,12/21/2014 12:20,22.85,12/21/2014 8:14,0,12/21/2014 0:00,57.58,0.4941958,126.8,10954.76,765.2,2.543,1.632,121.7,334,0,0,0,0,0,0,0,0,0,0,0,0,12.31,
12/22/2014 0:00,348,2.2,10.01,22.79,100,24.36,21.59,28.33,12/22/2014 11:45,100,12/22/2014 0:00,28.02,12/22/2014 15:04,0,12/22/2014 0:00,19.1,12/22/2014 3:03,75.53,12/22/2014 11:45,21.47,12/22/2014 7:34,0,12/22/2014 0:00,57.15,0.4905161,166.4,14376.4,764.1,2.733,2.254,115.2,369.2,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/23/2014 0:00,349,0.4,9.99,23.11,100,24.89,21.67,28.45,12/23/2014 13:25,100,12/23/2014 0:00,27.93,12/23/2014 14:43,0,12/23/2014 0:00,19.8,12/23/2014 6:42,76.53,12/23/2014 13:26,22.3,12/23/2014 7:18,0,12/23/2014 0:00,47.19,0.4050841,160.7,13878.83,764.2,2.447,1.793,97.6,328.7,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/24/2014 0:00,350,0.2,9.94,22.61,100,24.43,21.23,28.03,12/24/2014 10:51,100,12/24/2014 0:00,26.95,12/24/2014 13:53,0,12/24/2014 0:00,19.52,12/24/2014 7:33,66.56,12/24/2014 11:04,22,12/24/2014 8:23,0,12/24/2014 0:00,51.25,0.4399338,119.2,10298.18,764.8,2.541,1.574,103.2,301.8,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/25/2014 0:00,351,7.3,10.05,22.59,100,23.94,21.04,27.49,12/25/2014 11:00,100,12/25/2014 0:00,25.88,12/25/2014 15:06,0,12/25/2014 0:00,20.18,12/25/2014 6:43,75.98,12/25/2014 12:13,22.28,12/25/2014 8:16,0,12/25/2014 0:00,35.45,0.3042667,112.9,9749.871,765,1.803,1.151,80.1,262,0,0,0,0,0,0,0,0,0,0,0,0,12.33,
12/26/2014 0:00,352,1.9,10.09,22.46,100,24,20.66,28.63,12/26/2014 12:13,100,12/26/2014 0:00,26.99,12/26/2014 15:08,0,12/26/2014 0:00,19.88,12/26/2014 7:11,71.79,12/26/2014 12:33,21.53,12/26/2014 8:32,0,12/26/2014 0:00,49.24,0.4226162,171.5,14817.64,764.9,2.433,1.851,103.6,349.4,0,0,0,0,0,0,0,0,0,0,0,0,12.32,
12/27/2014 0:00,353,0.1,10.06,22.3,100,24.1,20.5,28.63,12/27/2014 12:53,100,12/27/2014 0:00,27.86,12/27/2014 14:46,0.36,12/27/2014 6:43,18.25,12/27/2014 7:02,62.89,12/27/2014 13:56,21.26,12/27/2014 8:21,0,12/27/2014 0:00,63.46,0.5446789,198.6,17155.26,765.2,2.871,2.045,121.8,391.6,0,172.3,0.107,0.007,0,0,0,0,0,0,0,0,12.31,
12/28/2014 0:00,354,0.3,10.01,22.15,100,23.81,19.44,28.1,12/28/2014 13:01,100,12/28/2014 0:00,26.2,12/28/2014 14:25,0,12/28/2014 0:00,19.4,12/28/2014 23:55,64.54,12/28/2014 13:00,21.91,12/28/2014 7:14,0,12/28/2014 0:00,41.2,0.3536243,104.2,9002.846,765.3,2.522,1.337,86.3,229.9,0,0,0,0,0,0,0,0,0,0,0,0,12.31,
12/29/2014 0:00,355,1.9,10.01,22.84,100,24.54,22.42,28.85,12/29/2014 12:25,100,12/29/2014 0:00,29.05,12/29/2014 14:39,0.839,12/29/2014 23:49,19.18,12/29/2014 1:06,68.51,12/29/2014 12:28,21.19,12/29/2014 7:19,0,12/29/2014 0:00,68.05,0.5840783,166,14338.07,765.7,2.87,2.735,128.4,377.5,0.002,146.2,2.15,0.031,0,0,0.001,0.001,0,0,0,0,12.32,
12/30/2014 0:00,356,1.9,10,23.77,100,25.79,21.97,29.39,12/30/2014 13:01,100,12/30/2014 0:00,28.83,12/30/2014 13:21,0.759,12/30/2014 4:16,21.81,12/30/2014 5:43,65.46,12/30/2014 13:03,23.56,12/30/2014 7:22,0,12/30/2014 0:00,56.71,0.4867573,124.2,10731.44,766.2,1.988,1.692,113.3,325.1,0.005,151.7,4.147,0.049,0,0,0.001,0.003,0.001,0,0,0,12.32,
12/31/2014 0:00,357,1.1,9.98,23.38,100,25.58,22.36,28.23,12/31/2014 12:37,100,12/31/2014 0:00,28.87,12/31/2014 14:46,1.239,12/31/2014 9:50,20.58,12/31/2014 5:45,74.77,12/31/2014 12:50,23.04,12/31/2014 7:30,0,12/31/2014 0:00,53.5,0.4592086,131.8,11384.51,766.2,2.209,1.856,110.4,333.6,0.018,140.6,8.05,0.102,0,0.001,0.006,0.008,0.002,0.001,0,0,12.31,
